-0.09375,-0.085938,-0.078125,-0.070312,-0.0625,-0.054688,-0.046875,-0.039062,-0.03125,-0.023438,-0.015625,-0.0078125,0,0.0078125,0.015625,0.023438,0.03125,0.039062,0.046875,0.054688,0.0625,0.070312,0.078125,0.085938,0.09375,0.10156,0.10938,0.11719,0.125,0.13281,0.14062,0.14844,0.15625,0.16406,0.17188,0.17969,0.1875,0.19531,0.20312,0.21094,0.21875,0.22656,0.23438,0.24219,0.25,0.25781,0.26562,0.27344,0.28125,0.28906,0.29688,0.30469,0.3125,0.32031,0.32812,0.33594,0.34375,0.35156,0.35938,0.36719,0.375,0.38281,0.39062,0.39844,0.40625,0.41406,0.42188,0.42969,0.4375,0.44531,0.45312,0.46094,0.46875,0.47656,0.48438,0.49219,0.5,0.50781,0.51562,0.52344,0.53125,0.53906,0.54688,0.55469,0.5625,0.57031,0.57812,0.58594,0.59375,0.60156,0.60938,0.61719,0.625,0.63281,0.64062,0.64844,0.65625,0.66406,0.67188,0.67969,0.6875,0.69531,0.70312,0.71094,0.71875,0.72656,0.73438,0.74219,0.75,0.75781,0.76562,0.77344,0.78125,0.78906,seg,word_no,Subject,badseg
3.973334,3.206667,3.633333,3.84,7.413333,2.44,0.2733334,1.32,2.606667,2.906667,-7.593333,-17.64667,-24.34,-31.39333,-27.00667,-25.74667,-24.48667,-21.53333,-21.13334,-16.38667,-12.93333,-13.32667,-15.66,-13.33333,-9.893332,-14.53333,-11.87333,-5.206666,-3.34,-6.453333,-6.3,-4.64,-3.146667,-7.8,-12.18667,-11.05333,-7.073334,-3.24,-3.606667,-2.793333,1.973333,0.5733334,3.46,7.933334,7.32,6.906667,6.633333,6.746666,4.146667,-0.8533334,-2.086667,-2.973334,-5.4,-8.92,-8.513333,-7.366667,-8.36,-10.85333,-14.54,-15.74,-9.38,-7.746666,-9.88,-9.606668,-13.27333,-12.06,-15.74,-19.32667,-19.05333,-19.56667,-15.79333,-17.44,-18.22667,-16.4,-21.39333,-22.86,-26.3,-30.64667,-31.83333,-36.86666,-42.41333,-42.76667,-38.51333,-32.63333,-28.98,-28.02666,-25.36666,-20.66666,-19.69333,-23.04667,-22.24667,-20.32666,-18.28666,-17.14667,-15.23333,-4.253333,9.486667,13.77333,13.05333,16.61333,22.74,27.13334,27.28666,30.57333,35.98667,37.99333,39.22,36.06667,32.28667,28.82667,20.27333,14.76,12.26667,15.3,1,8,11,0
5.8,6.72,5.393334,7.5,3.46,-0.6733333,3.453333,0.82,-9.299999,-12.7,-11.81333,-1.766667,1.04,-2.986667,-3.426667,-7.406667,-8.646667,-3.233333,2.173333,-3.313333,-13.23333,-9.113333,-3.34,-7.053334,-5.573334,-6.306667,-8.333334,-1.066667,0.2266667,2.5,0.7466667,4.133333,2.766667,-7.006667,-11.61333,-11.74667,-4.02,0.1866667,-1.86,2.013333,9.753333,9.593334,6.580001,5.3,4.253334,3.533334,-1.553333,-10.52667,-16.32667,-8.506666,1.666667,2.073333,-1.44,-5.18,-1.893333,-3.233334,-2.78,-0.1933334,-0.9133332,-1.66,-7.053332,-13.96,-14.73333,-6.44,-7.18,-11.05333,-17.34,-17.81333,-17.06,-14.5,-12.94,-19.63333,-25.29333,-30.15333,-31.61333,-23.9,-22.13333,-24.54,-21.32667,-21.47333,-21.04667,-20.43333,-21.34,-25.21333,-35.69334,-34.28667,-31.64,-33.91333,-28.21334,-25.26,-19.28,-17.67333,-18.84,-15.31333,-15.88,-22.64667,-26.66,-30.36667,-26.68667,-22.47333,-23.05334,-17.6,-22.84667,-21.53333,-22.09333,-14.22,-4.099999,-7.893333,-8.033333,-4.186667,-4.553333,-1.006666,0.5399999,2.066667,2,7,11,0
-17.18667,-10.94667,-4.74,-1.473333,2.106667,3.806666,13.33333,14.93333,6.193333,-3.64,-1.673333,3.5,10.69333,13.29333,10.06,5.286667,4.68,9,9.52,5.586667,-2.273333,-3.953334,-7.386667,-11.10667,-14.22667,-13.35333,-12.39333,-10.32667,-7.74,-5.46,-7.64,-14.68667,-19.39334,-12.87333,-10.26,-11.30667,-19.82,-26.86,-26.14667,-21.83333,-13.64,-11.86667,-9.313333,-8.08,-7.313333,-6.086667,-0.8466666,0.9266667,-0.7866666,-5.8,-0.9200001,-1.826667,-10.96,-11.62,-10.15333,-7.82,-5.053333,-7.199999,-7.046667,-2.933333,-1.613333,2.273334,4.433333,9.473332,12.19333,9.673333,4.426667,4.846667,3.233333,-2.826667,-5.206667,-0.5199999,-0.5533332,2.426666,7.54,7.306666,9.493333,11.28,13.25333,17.55334,20.8,11.50667,6.773333,6.426666,11.86,11.25333,7.3,-0.1466666,-11.56667,-13.15333,-12.97333,-11.04,-11.46667,-7.873333,-9.233333,-8.266666,-5.773333,-2.44,-5.766667,-10.28667,-17.02,-15.77333,-13.83333,-12.23334,-8.706667,-11.34,-11.19333,-11.27333,-12.83333,-9.306666,-1.7,-6.993333,-13.46667,-15.52667,3,10,11,0
9.686666,10.56,6.406666,-1.433333,-8.906667,-12.31333,-12.39333,-6.599999,-4.186667,0.3333331,6.213333,7.7,10.93333,13.92667,15.36667,9.213332,5.453333,2.026667,-4.9,-7.68,-10.19333,-8.713333,-6.673333,-0.6333333,-0.7066668,-2.34,-2.44,-5.32,-6.493333,-1.906667,1.64,2.226666,-0.54,-11.9,-13.40667,-11.51333,-8.92,-10.98,-11.18667,-10.36,-10.04,-10.27333,-9.166667,-7.599999,-9.853333,-7.506666,-4.559999,-5.253333,-3.426666,-3.5,-7.68,-10.26667,-6.826667,-4.786667,-1.073333,-0.5466667,-3.04,-6.486666,-9.02,-8.606666,-7.186667,-6.839999,-5.006667,-13.64667,-14.80667,-10.82,-7.286667,-5.813333,-5.873334,4.986667,4.193333,1.953333,4.653334,5.293333,3.7,0.07333336,-6.52,-10.64667,-14.20667,-15.90667,-24.66666,-23.24667,-16.22667,-16.12,-12.20667,-10.98667,-9.1,-9.746667,-8.386667,-4.906667,-3.08,-3.233333,-6.466667,-13.44,-18.16,-16.72,-14.04667,-9.546666,-4.660001,-4.026667,-0.6533331,-6.2,-10.83333,-5,-1.853333,2.686667,2.986667,-1.926666,-2.5,-1.753333,2.9,2.253333,-3.446667,-4.666667,4,5,11,0
-6.893333,-5.259999,-6.013333,-3.606667,-1.8,2.046667,9.933332,3.32,-0.7466667,3.76,6.406666,2.806667,-3.226667,-6.586667,-8.626665,-11.98,-11.72667,-11.72,-16.22667,-13.12667,-10.22,-14.32,-22.32,-22.46667,-12.7,-1.093333,5.76,11.01333,6.746666,6.026667,5.659999,5.32,5.246667,4.173334,-0.3266667,-2.12,-0.8600001,-5.066666,-0.2,2.906667,4.366667,2.6,7.260001,12.94,19.64,17.32,10.93333,7.453333,2.186667,1.293333,7.426667,4.473333,1.133333,-3.946667,-13.17333,-8.4,-8.066667,-3.613334,6.653334,10.08,6.713334,-0.3333335,-0.7933333,1.26,0.6533331,-0.5733332,-4.786666,-4.74,-6.086667,-5.066667,-7.246666,-2.46,8.746668,14.06,14.08667,15.62,19.06,22.92,27.20667,27.32,30.16,26.88,22.48,18.05333,14.42667,14.88,13.73333,13.31333,12.54,6.820001,2.38,9.653333,10.59333,8.233334,4.093333,3.346667,5.853333,4.193334,1.226667,0.2733333,-4.206666,-8.553333,-15.46667,-18.88,-19.10667,-14.55333,-5.56,0.2133333,-1.66,-3.186667,-0.2533332,-0.2000001,-1.866667,-2.393333,5,2,11,0
1.613333,0.2800002,-2.54,-7.013334,-9.353333,-7.6,-0.6066665,3.173333,5.38,5.433333,4.86,5.64,2.846667,5.026667,9.940001,11.15333,11.78667,8.840001,8.38,5.766667,0.1133333,2.233333,3.786667,-0.7400001,-2.24,-3.16,-2.28,1.086667,3.613333,7.58,7.08,8.586666,12.92667,8.16,8.393332,10.98667,14.48,20.67333,19.69333,20.87333,23.26,22.84,21.62,18.98,15.04667,8.206667,5.406667,7.666666,7.7,2.2,-2.42,-10.90667,-19.72,-19.48,-16.3,-13.26667,-14.08,-14.4,-18.77333,-20.04667,-15.23333,-11.86667,-7.846666,-5.04,2.846667,1.026667,3.066667,8.660001,7.2,4.14,2.5,1.633333,-0.4533333,1.953333,4.073333,12.12,18.75333,20.80667,21.08,13.04667,5.54,2.746666,9.026668,13,15.71333,16.03333,11.28,7.906667,7.246666,9.513333,9.886667,10.15333,10.94667,13.14,15.96,17.29333,18.28,15.89333,17.44,12.99333,12.66,16.78,18.71333,27.83333,32.02,26.14,28.26666,34.09333,32.96,28.63333,24.21334,22.62,22.92,23.02,6,4,11,0
3.66,3.706667,0.9333333,-6.526667,-5.853333,-0.3666667,0.9733333,2.5,2.146667,3,-1.2,-2.953333,-0.09333334,2,4.006667,5.893334,6.106667,5.586667,1.826667,4.793333,9.206667,8.993333,4.606667,-1.093333,-3.58,2.706667,7.206666,3.58,1.473333,1.086667,0.9266667,-0.1666666,-0.0666667,-3.353333,-7.126666,-6.246666,-2.113333,0.1933333,2.973333,4.353333,4.173333,1.66,1.813333,3.4,4.386666,10.02667,11.05333,9.660001,6.52,0.9733334,-2.126667,0.4333333,-2.02,-1.96,-4.86,-12.4,-16.80667,-15.66,-16.41333,-17.36667,-16.24,-17.58,-16.84667,-13.16667,-13.37333,-14.18667,-12.15333,-8.7,-8.786667,-8.733334,-10.4,-10.52667,-11.54,-9.966666,-9.826666,-10.75333,-8.093333,-5.6,-4,-3.08,-6.32,-9.619998,-18.06,-25.84,-28.62667,-34.56666,-33.8,-28.70667,-24.74667,-20.63333,-16.52667,-9.513333,-4.04,-4.526667,-3.546666,-3.7,5.093333,16.28,20.53333,24.26,24.90667,23.68667,20.78667,16.06,18.95333,21.62,18.32,14.82,9.433333,6.573333,7.440001,9.246668,10.59333,7.726666,7,1,11,0
-15.38,-7.04,4.36,9.773334,8.093333,3.166667,-0.8933333,-5.693334,-5.38,1.46,6.886667,6.339999,1.466667,-1.54,-4.693333,-3.653333,-4.52,-4.08,-2.3,-3.88,-4.566666,-2.866667,0.9533333,4.113334,4.026667,5.453333,7.98,5.346667,7.88,4.946668,3.533334,2.26,-1.346667,-2.62,-7.146667,-10.02667,-7.293333,-4.633333,-3.72,-5.493334,-7.893333,-4.1,-7.633334,-9.740002,-15.34,-16.59333,-13.60667,-11.58,-11.75333,-10.48667,-10.35333,-8.373333,-5.273333,-9.360002,-9.066666,-4.373333,-5.5,-10.93333,-14.59333,-15.76667,-11.56,-10.48,-10.64667,-10.01333,-13.48,-19.68667,-22.34,-21.64667,-22.62,-20.39334,-18.22667,-14.53333,-10.26667,-9.686666,-8.166667,-9.893332,-13.86,-16.26667,-19.30667,-17.82,-13.75333,-13.58667,-15.76667,-15.76667,-13.30667,-12.74,-14.27333,-16.18667,-18.77333,-17.46667,-18.46,-18.23333,-16.11333,-17.3,-14.74667,-14.56667,-14.27333,-13.32,-11.84667,-13.72667,-14.64,-14.45333,-13.04667,-9.22,-6.099999,-1.693333,2.16,2.88,6.586667,7.113334,7.539999,8.006667,11.46667,22.54667,8,35,11,0
-1.713333,6.093334,4.46,4.466667,3.573334,-5.546667,1.34,-0.6933333,-1.486666,-0.94,-4.293333,-2.233334,4.993333,3.673334,-1.98,-5.106667,-7.366667,-1.086667,4.353333,13.62,12.58667,14.34,17.62,9.606666,18.14,23.82,24.2,23.88667,30.26667,13.00667,6.626667,-1.753333,-12.52,-15.7,-13.58667,-10.15333,-5.413334,-1.253333,5.293334,-4.340001,-5.42,-1.486667,-0.3133334,-3.793333,-13.97333,-17.98667,-23.06667,-27.32,-34.66,-25.34,-16.00667,-6.333333,-11.96667,-22.2,-16.48667,-14.38667,-9.740001,-12.91333,-14.72667,-25.82,-25.28667,-23.47333,-19.95333,-21.02667,-13.63333,-16.97333,-19.48667,-17.72666,-26.72667,-29.4,-20.82667,-19.96667,-29.16666,-40.2,-36.56666,-23.95333,-20.96,-40.1,-44.27333,-38.48,-31.54667,-22.6,-24.50666,-30.33333,-31.14667,-26.32666,-20.48667,-34.17333,-34.03333,-33.09333,-33.09333,-28.30667,-30.24667,-38.57333,-30.08667,-21.5,-19.02,-19.54,-14.9,-14.38,-14.92,-13.37333,-18.7,-21.53333,-18.60667,-16.72,-15.60667,-14.01333,-9.24,-13.26,-18.80667,-25.66666,-24.06,-24.54667,9,31,11,0
4.993333,1.746666,3.34,1.106667,-2.226667,-1.56,-4.7,-4.38,-3.46,2.466667,0.3733333,0.9666668,-3.753334,-5.68,-0.48,-0.6933333,-6.26,-8.9,-13.67334,-16.82667,-17.13333,-12.34,-13.51333,-16.96667,-14.34,-8.766665,-1.826666,-0.9933335,-7.093333,-11.86667,-6.873333,-7.846666,-10.02667,-13.3,-20.92667,-19.80667,-20.29333,-17.03333,-6.813334,-11.49333,-20.28,-22.32,-21.66,-13.98,-13.77333,-13.85333,-18.18667,-26.58,-27.46,-31.21333,-34.84667,-28.55333,-32.50666,-30.60667,-29.50667,-30.03333,-24.02,-23.54667,-19.42,-16.02667,-18.55333,-24.34666,-27.49333,-31.76666,-37.65334,-38.25333,-32.1,-28.57333,-29.12667,-37.20667,-41.99334,-39.67333,-36.02666,-33.52,-25.99334,-23.00667,-17.36,-19.71333,-20.69333,-22.60667,-23.27333,-28.72666,-30.28666,-28.86,-27.78666,-28.40667,-17.94667,-15.29333,-25.74667,-28.24,-23.74667,-23.42667,-19.74,-14.41333,-10.65333,-11.92667,-14.52667,-18.24,-29.67333,-37.1,-42.66,-39.94667,-41.37333,-40.67333,-33.6,-32.96,-39.52,-41.6,-33.52,-22.44,-18.49333,-28.61333,-25.6,-21.76,10,37,11,0
5.066667,0.96,2.746667,4.566667,4.286667,3.373333,-0.9866667,-5.873334,-2.84,-6.093333,-6.8,-1.766667,4.566667,1.826666,-5.54,-10.54667,-11.95333,-12.68,-8.300001,-9.286668,-9.433333,-8.146667,-3.82,0.7133333,-5.306666,-12.14,-11.98667,-11.84667,-9.406667,-6.233333,-6.28,-10.02,-15.71333,-14.96,-9.253332,-6.68,-4.406667,-10.19333,-18.78,-13.02667,-13.96667,-13.06,-14.36667,-15.21334,-19.74667,-17.75333,-18.68667,-24.3,-30.75333,-31.06667,-27.83333,-23.23333,-23.75333,-19.45334,-8.54,-5.193334,0.4133333,8.919999,14.73333,12.99333,11.46,11.77333,11.61333,7.086667,0.08666658,-11.70667,-14.75333,-14.05333,-13.4,-15.80667,-22.54,-27.21334,-29.74,-33.77333,-33.64,-27.46667,-26.12667,-26.34667,-25.04,-22.92667,-27.59333,-29.19333,-26.31334,-19.84,-9.92,-8.886667,-10.95333,-7.226667,-12.57333,-12.38667,-8.973334,-13.09333,-20.96,-26.02667,-24.14,-16.58,-14.9,-17.51333,-15.98,-25.04,-25.49334,-22.36,-20.35333,-19.67333,-26.82,-27.74667,-22.72667,-12.76,-4.086667,5.053333,2.493333,-11.7,-20.12667,-13.16667,11,34,11,0
-1.773333,-0.09333342,3.14,4.386666,4.186666,1.133333,-3.826667,-4.426667,-2.233333,1.94,2.98,-1.586667,-8.986667,-12.4,-14.01333,-12.52667,-8.44,-5.14,-0.3466667,5.086668,-2.766666,-14.58667,-14.66,-8.46,1.093333,7.1,8.673334,6.706666,-0.3333333,-8.586666,-13.4,-19.88,-15.84,-11.58667,-10.59333,-10.57333,-15.91333,-19.16,-17.25333,-17.29333,-7.546666,-3.066667,-1.486667,-6.246666,-14.96667,-17.36667,-16.9,-20.78666,-18.79333,-17.44,-19.2,-16.72,-14.07333,-8.586667,-3.34,-1.313334,-1.926667,3,8.533334,11.20667,18.31333,20.86666,21.46,16.89333,11.58,11.6,11.86,16.3,18.94,19.31333,18.76,18.46667,17.45333,18.38667,14.51333,11.14667,10.84667,13.93333,12.17334,9.186666,10.18667,13.2,21.82667,25.23334,28.3,29.22667,31.48667,33.43333,34.66667,29.44666,25.44666,26.38,23.38,19.26,13.6,9.806667,15.19333,18.14667,20.44666,19.68,24.06,31.7,32.31334,28.42667,25.48,21.46667,27.22,30.71333,26.8,17.48667,15.48667,18.97333,20.08667,15.81333,12,32,11,0
2.08,0.9599999,4.733333,1.246667,-3.573333,-4.246667,-3.153333,-4.013333,-5.353333,-1.593333,1.7,5.833333,10.61333,12.38,10.23333,12.88,22.21334,23.37333,16.26,13.66,12.14667,8.026667,3.673333,-0.6799999,-2.653333,-3.086667,7.166666,17.64,15.92,14.42,13.82,19.21333,17.6,14.03333,16.98667,15.59333,15.32,14.64,8.986667,13.22,14.09333,7.673333,-1.646667,-6.026666,-12.58667,-13.28,-13.25333,-10.32,-6.126666,-2.246667,-2.446667,-2.186667,-0.4866667,-6.06,-2.953333,-3.573333,-7.94,-13.74667,-21.04,-26.58667,-21.69333,-14.19333,-10.03333,-10.38667,-6.686666,-0.7466667,3.546667,8.586666,12.72,12.76667,9.580001,13.15333,15.34667,15.64667,15.81333,14.08,9.153334,8.099999,4.04,-0.2999999,1.4,6.966667,6.34,7.433333,9.226666,9.906667,13.56667,15.20667,17.32667,18.75333,24.92,29.92666,25.94,26,29,24.48,18.66,14.12667,14.97333,19.06667,13.52667,8.846666,2.6,6.900001,10.32,11.05333,9.026668,8.773333,13.73333,13.28667,15.91333,15.5,11.01333,2.86,13,64,11,0
9.5,3.953333,1.293333,2.573333,1.666667,4.179999,4.739999,5.44,-1.013333,-6.886666,-15.43333,-11.02,-8.706666,-7.746667,-6.106668,-13.22667,-11.64667,-6.966667,-0.8533333,-7.773334,-14.36667,-12.1,-10.82667,-10.36,-3,-3.853333,-0.1866667,-2.906667,-9.673333,-15.02667,-21.57334,-26.23333,-21.7,-8.546666,-6.226667,-12.82667,-15.67334,-15.15333,-17.5,-14.3,-13.25333,-9.886667,-7.626667,-9.093333,-10.12,-12.66,-15.09333,-11.33333,-12.27333,-10.78,-4.74,0.01333334,-1.606666,-1.8,-6.06,-10.91333,-15.62,-16.94,-17.95333,-16.14,-15.4,-15.72,-13.04667,-8.086667,-2.726666,-5.82,-3.893333,-2.06,-7.5,-14.82667,-17.44667,-14.3,-8.539999,-9.059999,-11.38667,-14.49333,-17.72667,-15.91333,-10.14667,-5.033333,-2.46,-1.12,-2.36,-5.013334,-8.913333,-11.72,-17.45333,-21.7,-19.73334,-20.74667,-21.04,-21.14667,-23.27333,-22.25333,-27.95334,-28.49333,-28.79333,-32.01333,-32.68667,-35.46667,-38.80667,-40.29333,-44.64,-44.93333,-42.8,-39.22,-35.72,-33.60667,-29.48667,-32.30667,-34.33333,-32.42,-37.30666,-30.93334,14,69,11,0
-4.96,-8.946667,-11.92667,-15.24,-17.99334,-7.86,6.713333,13.50667,16.31333,12.71333,9.320001,7.513334,14.5,21.72,25.14,23.96667,18.73333,6.06,-4.573333,-9.513332,-8.280001,-9.42,-11.04667,-9.539999,-5.34,-6.66,-7.586668,-5.36,0.07999986,3.653334,6.966666,9.893334,1.96,-7.073334,-13.06,-21.76,-18.71334,-21.00667,-20.48667,-14.98,-13.94667,-12.18,-14.85333,-13.87333,-8.58,-9.553333,-7.953333,-6.173334,-7.733333,-7.9,-13.94,-19.2,-16.1,-17.1,-16.94,-14.2,-11.18667,-10.25333,-15.16667,-16.23333,-18.54,-16.84667,-13.00667,-9.966668,-10.05333,-9.406666,-14.88,-18.94667,-22.64667,-15.52667,-8.773334,-7.146667,-2.913333,0.8466667,0.8733332,0.1999999,3.18,8.833333,7.726666,3.833333,4.493333,3.12,-2.76,-12.5,-15.83333,-13.01333,-6.066666,-0.2933333,5.753334,9.259999,9.173334,8.913333,13.03333,11.76667,4.733333,3.693334,3.646667,3.453333,6.760001,0.7133334,-3.886667,-3.24,-1.2,6.666667,11.38,13.58,17.15333,20.48666,20.08,17.13333,15.07333,14.98667,14.68,14,15,70,11,0
