Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-11.6037,-16.73333,-11.14815,-17.90741,-13.08519,-12.01111,-9.962963,-13.07407,-11.35556,-13.7963,-14.34074,-19.3037,-14.82222,-14.85185,-7.788889,-3.122222,-4.437037,-2.537037,-12.21481,-14.58889,-4.844445,5.792593,4.703703,-2.725926,7.4,-1.959259,11.32593,-10.93334,-8.440742,-10.5963,-15.07778,-19.47407,-5.692592,-18.88148,-4.914815,-17.15556,-15.28889,-11.96667,-16.1963,-35.05927,-18.88519,-19.36667,-17.95926,-18.15185,-19.75926,-20.96667,-15.14444,-22.77777,-14.52963,-14.42593,-15.85555,-16.80741,-18.3,-11.70741,-15.37037,-15.64074,-32.32962,-13.18889,-25.3,-8.099999,-13.02593,-6.566667,-6.537036,-4.825925,1,52,24,0
-13.87037,-20.53333,-10.81481,-10.39259,-16.57407,-13.35926,-12.22222,-12.86667,-14.7,-10.23704,-11.21482,-11.17037,-13.35555,-14.1037,-5.596296,-3.118518,-6.185186,-10.37778,-10.38519,0.325926,-3.974074,0.1814815,0.425926,1.851852,-10.12963,6.396297,6.214814,0.1481481,-0.4555554,2.522222,-2.662963,-5.281481,-10.98889,-8.444444,-12.94074,-6.714815,-6.451852,-9.648149,-5.822222,-4.425926,-12.96667,-13.82592,-13.47037,-10.65555,-7.470371,-3.992593,-4.503704,-11.39259,-4.385185,-9.851853,-9.440742,-10.51111,-6.948147,-4.692593,-5.985185,-5.144445,7.792591,1.944444,-4.314815,-14.1037,-7.588891,-7.485184,-2.237037,0.1037038,2,57,24,0
5.948148,-1.566667,10.41481,11.88519,12.20741,11.24444,7.644445,11.77407,12.37037,19.34444,16.80371,24.5,24.41852,24.57407,14.31481,23.01482,29.44074,28.32963,32.90741,34.09259,34.14444,42.04075,34.38519,22.46296,41.53704,36.62223,28.28889,25.06296,30.09259,32.17778,37.07777,31.62963,10.85185,19.50371,12.13704,7.885186,12.5926,11.63704,11.16667,15.73704,12.2,8.744444,17.21852,19.68889,18.05185,17.22222,23.65926,24.86296,24.94074,23.56667,21.3,21.51482,28.56296,22.45185,23.55926,31.60741,39.29259,31.38148,40.18518,13.43333,17.61111,21.25185,37.34444,21.46296,3,60,24,0
-19.70741,-16.72222,-19.58148,-16.98148,-14.82963,-17.22222,-18.2963,-12.31111,-11.98889,-15.46296,-12.98148,-11.66296,-12.18889,-12.04445,-10.72222,-2.792593,-8.422222,-5.274074,-4.170371,-5.8,-6.574074,-1.922222,1.522222,-4.192592,-0.6185186,-5.237037,-10.65926,2.277778,-1.085185,-5.040741,-7.422223,-13.72963,-12.88889,-1.874074,-9.992592,-12.57778,-19.15926,-10.6963,-14.44074,-25.8963,-11.04445,-8.288888,-3.566667,-2.288889,-10.61481,-10.84074,-14.15556,-11.11111,-3.914815,-4.274074,-1.448148,0.3555558,2.081481,-8.75926,-3,-4.6,-1.3,-3.407408,13.83704,-6.896297,-3.618518,-7.125926,0.9555555,-2.262963,4,55,24,0
-2.951851,-20.78148,-5.885185,-3.862963,-7.529629,-10.15185,-11.5963,-7.885185,-7.733334,-7.77037,-1.359259,-1.192593,-2.370371,-0.9740742,-4.681481,-4.34074,-0.7962963,-1.462963,0.4407406,11.27407,4.65926,2.951852,1.055556,-12.22963,-0.7555556,7.737038,-4.3,-2.662963,2.818519,3.988889,5.385185,2.333333,-6.866667,-0.6407406,0.5333333,-6.055557,-1.685185,-4.255556,-5.8,4.048148,-2.551852,-17.81482,-4.674074,-2.096296,0.7074074,-0.5370371,-4.692592,-1.414815,-0.866667,5.577777,2.922223,-2.111111,7.096296,5.237037,6.388889,-1.362963,9.418519,1.007407,27.01481,-12.83704,-6.237037,-2.822222,5.774075,-5.407407,5,58,24,0
-3.059259,-10.05185,-5.081481,-0.5370371,-3.303703,-6.022222,-7.211112,-7.896297,-7.518518,-7.177778,2.251852,-3.551852,-5.985185,-2.566666,6.362963,-5.737037,-3.092592,-3.240741,-1.285185,1.581482,2.607408,-2.4,-3.540741,-9.840741,1.392593,5.414815,5.055556,-0.3851851,-1.751852,3.203704,-0.148148,0.05555545,-2.607408,-6.748148,1.014815,-6.877777,-3.392593,-0.7851853,-5.755555,-31.52963,-7.255555,-6.04074,-7.277778,-7.762964,-1.751852,-1.185185,-1.992593,-1.218518,-2.47037,-4.422222,-6.703704,-6.848149,-7.666667,-6.462963,-2.685185,-3.377778,-1.914815,-7.037037,-3.333333,-1.57037,-10.32593,-13.20741,-6.074074,-4.87037,6,59,24,0
-25.37037,-31.94444,-25.84815,-25.44074,-21.9037,-22.30741,-20.17777,-15.08148,-16.92592,-19.82222,-27.32963,-16.03704,-19.11111,-7.474075,-5.107408,-0.3037037,-2.233333,-5.937038,-5.103703,-1.003704,1.892593,5.248148,2.966667,-1.637037,-8.355556,8.307407,6.007407,-4.485185,0.003703718,6.825925,-0.8444446,-11.60741,-24.6,-26.67037,-12.66296,-29.27037,-29.28889,-23.00741,-26.34444,-18.98518,-20.51481,-17.70741,-11.46667,-18.25926,-18.64815,-22.77037,-17.91482,-13.41852,-15.13333,-10.4037,-5.407407,-3.607407,-2.277778,0.9888886,-4.251853,0.1037036,-2.888889,5.68889,9.174075,5.051852,-6.055555,6.096295,12.15185,2.940741,7,56,24,0
-0.8074085,3.911111,1.114815,0.2962957,0.4259256,4.277778,9.274075,6.72963,5.37037,2.825926,-0.9777778,2.837037,2.088889,13.27778,8.462962,9.240741,6.129629,2.270371,0.2333334,-2.455556,6.737038,5.240741,2.740741,3.955556,-2.292593,0.8555557,0.4814813,2.644444,2.488889,6.514814,5.662963,4.396296,-0.4962966,4.766666,2.581482,5.092593,2.940741,7.018518,3.818518,-0.8777792,3.277778,-3.003705,3.574074,3.833333,3.237037,2.177778,8.951852,1.088889,2.611111,6.544444,6.12963,6.462964,0.737037,3.744444,8.577778,14.07778,15.84444,1.811111,-0.725926,4.396297,1.662963,1.737037,8.762962,-4.422222,8,54,24,0
-19.21482,-12.20741,-23.53333,-27.26667,-25.06296,-22.02592,-16.94444,-14.56296,-17.08148,-18.77037,-24,-15.18889,-19.98519,-20.26296,-12.42222,-6.2,-8.522222,-14.01481,-7.348148,-1.159259,-9.018517,-9.888889,-5.925927,-5.837036,-7.533333,-0.5037035,5.096296,-4.103703,-0.01481484,1.188889,-1.685185,-6.459259,-12.55556,-16.72222,-23.62222,-21.28148,-24.28518,-23.18148,-18.88889,-21.1037,-15.58148,-14.99259,-10.26667,-10.56296,-11.09259,-62.79259,-20.89259,-16.4963,-16.08519,-5.085186,-4.218518,-4.966666,-1.1,-2.559259,0.09259252,1.433333,2.933333,2.040741,8.496296,1.8,-4.781482,2.622223,4.581481,8.003704,9,47,24,0
24.93334,19.96296,22,29.00741,23.1,24.52963,21.14815,24.90741,24.64444,24.57037,25.98148,25.47407,17.61111,23.17777,24.12222,22.71482,24.32593,21.52592,21.29259,24.39259,25.12963,26.90001,22.88148,15.82593,22.13704,23.38148,19.91852,12.56296,16.84815,18.13333,19.47407,22.82963,10.81852,24.00741,33.20741,19.47778,11.30741,25.43333,22.80741,33.34074,20.21482,12.9,18.22222,21.55185,24.96296,29.71852,26.66296,25.51852,21.82593,28.74445,19.47037,19.31852,20.18148,27.57778,24.84815,24.61481,19.83704,19.90741,15.83333,24.78148,14.7,21.68889,28.67037,16.42963,10,44,24,0
