Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-27.97407,-25.35556,-20.42222,-26.23334,-25.98519,-22.45185,-20.37407,-30.31852,-30.91481,-26.9037,-20.70741,-30.27777,-26.46296,-34.72592,-21.52222,-20.68148,-20.26296,-23.47408,-23.97407,-22.45185,-18.63333,-11.59259,-14.00741,-9.425926,1.322222,-14.65926,-4.451852,-6.825925,-10.11481,-15.41852,-21.1963,-25.94815,-32.21111,-31.20371,-28.17778,-23.96297,-23.14445,-32.98148,-30.22963,-22.74815,-14.87407,-23.82593,-28.48519,-27.97407,-27.72592,-32.58889,-24.84074,-24.11852,-32.6,-27.5,-25.45555,-22.28148,-21.73704,-26.5037,-24.91481,-23.07407,-18.65926,-13.29259,-13.4,-10.27407,-5.655556,-1.992593,-13.56667,-13.9963,1,59,28,0
-36.91481,-25.27407,-90.95927,-92.28148,-71.12963,-49.91852,-16.9037,-25.85926,-58.38519,-90.55927,-95.09628,-91.35555,-93.74447,-85.97778,-49.84074,-47.47778,-76.06668,-94.03704,-97.46295,-92.74075,-95.71111,-71.94815,-85.5,-83.69259,-73.82223,-91.62593,-69.75184,-71.28889,-68.7037,-91.0889,-93.34814,-101.3926,-30.71481,17.26296,-10.68519,-77.0148,-90.88519,-95.85555,-93.32223,-84.60371,-35.82222,-21.76667,-13.37407,-61.85927,-87.45556,-97.51112,-100.6518,-104.5185,-105.0556,-93.67036,-79.3,-22.54074,-87.14443,-92.56667,-99.59259,-92.97038,-88.12592,-95.3,-89.2963,-67.56296,-67.07037,-82.74815,-87.77407,-76.15556,2,54,28,0
-22.57778,-23.7963,-12.1963,-13.34815,-17.19259,-5.848148,-15.94444,-6.451852,-18.31482,-21.69629,-16.22222,-14.98889,-19.65555,-20.07037,-24.06667,-3.659259,-14.82222,-11.73704,-21.03333,-16.94074,-16.79259,-11.48889,-10.10741,-11.85185,-15.27037,-16.04444,-16.36296,-19.84074,-11.86296,-17.62222,-13.65185,-9.796296,1.444444,-15.59259,-23.04815,-14.08519,1.655556,-10.55926,-11.7963,-9.996297,-21.47777,-16.06667,-22.92963,-18.28889,-16.0037,-16.17778,-13.57037,-12.13333,-10.7,-16.07408,-19.79259,-7.82222,-18.03703,-6.640742,-13.65555,-13.33704,-14.50741,-12.79259,-13.75185,-14.3,-8.585185,-18.2037,-15.31852,-23.67778,3,52,28,0
39.46667,14.86667,44.81852,47.86667,31.22593,30.65185,28.8963,19.77407,44.06667,36.87778,39.21482,27.33333,28.69259,33.00741,11.30741,4.651852,14.1037,21.6963,23.54074,14.99259,16.94444,16.38889,13.40741,10.83704,7.41111,8.251851,1.496297,0.2740738,1.248148,10.65185,14.75185,24.88889,32.3,26.11852,25.6037,43.57778,52.98889,50.45555,44.37408,39.13333,18.36296,14.11852,20.24074,31.22963,39.48889,32.56667,40.03333,33.12222,24.35185,31.3037,29.69259,-2.607408,21.16296,26.44074,20.41111,28.18889,22.5963,21.58518,22.24074,24.64815,10.58148,7.122222,17.91111,2.855556,4,57,28,0
0.3407407,-0.3629631,3.381482,-1.022222,-11.21852,-13.71852,-7.97037,-9.307408,-19.53333,-7.955555,-7.807408,-12.79259,-7.592591,-2.911111,-0.9740738,1.196296,-8.877778,-4.925925,-8.351851,-7.262963,-1.070371,4.644444,8.811112,13.60741,7.111111,-3.02963,-2.418519,8.288889,4.322222,-3.296296,-6.144444,-15.53333,-6.103704,-6.251853,-9.937037,-1.522222,-16.21852,-8.41111,-7.207407,-1.248147,-3.225926,-6.977778,-21.18148,-5.144444,-10.33704,-12.05556,-8.692592,-18.11852,-10.88519,-10.4,-0.9407408,-29.18148,-2.188889,-14.47778,-14.77037,-11.95926,-16.46667,-9.551851,-10.60741,-3.111111,-4.222223,-0.7296298,-4.300001,-0.6444443,5,60,28,0
-3.92963,-12.15926,-6.877778,-6.422222,3.740741,4.596296,-12.33333,6.118519,10.32963,-5.114815,-6.566668,-10.29259,-6.259259,3.266667,0.8629631,6.044445,-5.825926,-12.92593,-3.322222,-10.6,-13.6037,-0.2259263,-7.925926,-10.37037,-10.35185,-11.78148,-9.851851,-4.892593,-1.492593,-13.63704,-12.40741,-9.814815,6.733334,9.707408,-6.262963,-1.211111,11.37778,-3.718518,-9.31111,-1.059259,-8.251852,-2.511111,-0.9555556,-7.633334,-9.755556,-9.737037,-12.41852,-8.325926,-8.325927,-8.862963,1.466667,0.9703705,-8.125926,-7.403704,-1.625926,-9.466666,-7.988889,-21.81481,-6.892593,0.7185187,4.566667,1.511111,-2.066667,-8.959259,6,51,28,0
-9.87037,-16.97407,-22.42222,-24.42222,-28.8,-30.8037,-16.97407,-21.63333,-35.07407,-31.84444,-24.4,-16.07407,-23.45555,-29.23704,-17.35926,-11.28889,-11.4,-16.74444,-26.16296,-26.54445,-19.99259,-20.52222,-14.45185,-14.10741,-14.08148,-18.50741,-25.71482,-20.67777,-25.45185,-26.6963,-25.28889,-27.71852,-17.58518,-13.82222,-8.003703,-19.38519,-40.4,-20.08889,-22.30741,-26.07778,-21.83704,-25.88889,-4.8,-18.77037,-22.53703,-23.62963,-20.83333,-27.39259,-27.62593,-20.58518,-33.24444,-24.10371,-13.23704,-30.7037,-18.14074,-28.57037,-30.15556,-13.09259,-20.14445,-8.992593,-18.3,-29.27407,-18.44074,-21.02963,7,55,28,0
16.72963,12.44815,7.455556,13.05556,3.774074,11.08148,19.18518,0.637037,19.64074,15.67778,5.555555,0.3,8.899999,10.44815,9.925926,-2.548148,6.603703,6.574075,0.2259259,2.025926,4.3,1.359259,4.092593,-1.059259,-0.8777778,2.118518,5.448148,-2.603704,-12.74815,-5.322223,2.807407,-2.092592,13.1963,3.251852,10.08148,7.3,11.61852,3.144444,12.02222,-1.677778,3.114815,-5.981482,7.066667,0.5296295,-0.08888898,3.52963,9.077778,7.974074,11.76296,-0.04074083,-2.351852,-11.46667,-6.970371,4.470371,-2.662963,2.088889,1.114815,-1.87037,-1.877778,-4.714815,-5.725926,-15.38519,-6.177777,-2.814815,8,20,28,0
18.41481,14.81111,16.92222,18.02593,15.94445,1.588889,-1.911111,8.381483,4.385185,17.22592,16.3963,18.3,18.43704,20.86296,14.3963,-2.966667,0.04444467,10.72593,23.14815,11.95926,11.64444,4.22963,10.55556,10.73704,9.462963,8.162962,4.133334,2.803704,8.185185,4.962963,10.62222,9.874076,9.9,8.992593,6.325926,21.81111,-0.05925943,13.68518,17.28889,1.185185,-12.25926,2.581481,-0.5222222,14.1037,11.8037,15.25555,18.85556,17.48519,10.71482,14.26296,27.87407,-13.80741,8.485186,8.281482,5.596297,11.97778,15.17407,2.885185,0.1518519,-0.003703656,2.533333,8.281482,1.72963,-2.033333,9,11,28,0
9.114814,-4.977777,-5.862966,-17.93333,-10.01852,-13.96296,-13.76296,-11.49259,-21.63334,-18.94074,-8.159259,-12.01852,-12.11852,-19.48148,-15.18889,-10.01852,-9.618519,-5.907406,-9.251853,-1.748149,-1.096296,-5.259259,-3.062962,7.681484,-4.422223,-1.862961,-8.877778,-2.199999,-6.755555,2.900001,-5.540741,-6.996294,-4.907407,11.6963,2.092592,-16.11481,-17.62222,-18.83704,-19.53333,-14.27037,-36.66667,-30.51482,-8.899999,-9.096296,-19.08889,-19.7963,-12.92222,-3.340744,-18.07778,-12.33704,-20.01852,-31.80741,-4.051852,-11.82593,-11.33704,-13.05926,-9.403704,-3.577776,-5.577779,-3.418519,2.422223,-0.4185181,2.581481,2.014815,10,19,28,1
