Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-14.22593,-11.96667,-9.874074,-11.47407,-7.603704,-8.366667,-2.485185,-1.351852,-8.781482,-4.922222,-0.311111,0.977778,-1.725926,-4.337037,-4.288888,-4.114815,6.077778,-0.2518519,-2.611111,0.7222221,0.5037037,-8.6,-13.87037,0.9148147,3.177778,2.048148,2.225926,2.714815,3.992593,5.318518,5.044445,6.022223,-4.937037,-9.959259,-17.57778,-8.433333,-13.38889,-8.885185,-6.685186,-8.962963,-5.744445,-8.255556,-12.57407,-11.04074,-2.640741,-8.551851,-5.218518,3.992592,1.225926,-1.362963,-6.296296,-5.940741,1.577778,-0.1259259,-1.355556,0.1222222,3.437037,1.911111,2.32963,3.585185,-3.58889,4.351852,7.918519,8.803704,1,55,22,0
-9.751853,-1.085185,-14.17037,-14.11111,-14.01111,-11.36296,1.722222,7.244445,-0.1407408,-16.36296,-16.82593,-10.32963,-8.470369,-2.103704,5.740742,8.562963,-2.844444,-9.422224,-14.23704,-7.051852,-3.851852,0.2555558,-2.792592,5.577778,0.2518518,-3.162963,0.3851852,3.325926,0.3185184,-3.981482,-6.925926,-13.92593,-31.57407,1.077778,2.848148,-8.433333,-13.60741,-20.24444,-18.78889,-12.86666,-7.103704,2.374074,5.114814,-0.6629632,-13.03704,-17.41482,-10.52963,-12.96667,-23.07407,-10.10741,-4.37037,4.07037,8.448148,1.333333,-10.29259,-14.51852,-8.803702,-8.085184,-2.607408,1.777778,3.240741,1.474074,5.896296,1.388889,2,56,22,0
-6.159259,-7.566667,-11.47778,-5.588889,-12.91852,-10.14815,-18.68889,-9.096296,-15.14444,-13.86667,-14.13704,-8.248148,-14.49259,-14.61852,-12.82222,-6.474074,-12.70741,-11.78148,-7.140741,-0.7481482,-5.781482,-8.062963,-9.214815,-2.122222,4.718518,5.877778,1.388889,5.362963,7.596296,6.425926,2.9,-5.566666,-13.73333,2.274074,3.237037,2.333333,-13.21481,-15.2963,-9.355556,-7.95926,-8.581481,-3.177778,1.240741,1.155555,-8.796296,-27.3037,-17.35926,-10.01481,-8.074074,-2.888889,1.418519,6.088889,10.68148,1.640741,-0.6444446,-2.044444,1.211111,4.433333,6.029629,9.807408,14.04445,6.385185,-6.12963,2.996296,3,53,22,0
-10.28518,-5.507407,-11.39259,-11.68889,-10.48889,-4.874074,-7.211111,-4.711111,-9.074074,-11.54815,-13.01111,-17.06667,-10.06667,-11.54074,-6.377778,-3.17037,-10.88889,-10.54815,-13.52222,-5.459259,-5.47037,-3.618519,-13.41482,-3.733333,1.814815,0.2740741,-2.011111,-3.222222,-1.392593,1.022222,-5.403703,-14.57037,-10.80741,-25.61481,-24.60741,-12.53704,-15.70741,-16.23333,-11.63333,-25.73333,-27.51111,-25.42222,-29.61852,-15.32222,-18.91111,-13.48148,-15.42963,-12.62222,-14.36667,-18.94444,-22.97778,-23.33333,-24.82222,-10.22963,-15.11852,-15.55556,-8.851852,-7.981482,-10.80741,-5.748149,-7.077777,-2.514815,-6.859259,-3.625926,4,60,22,0
-9.974073,4.08889,-4.903704,-9.566665,-5.425925,-5.818518,-6.233334,-2.848149,-5.970371,-5.02963,-7.018519,-7.137037,-6.162963,-7.522223,-3.114815,-12.74815,-11.18889,-6.396296,-7.688889,-2.851852,-5.040741,-12.30741,-10.87778,-0.4962963,-0.8481483,-18.87037,1.5,3.903704,4.774075,0.4444444,-1.5,-4.044445,-7.040741,-2.014815,8.566667,7.574074,-3.751852,-2.825926,1.837037,-7.218518,-3.574074,8.35926,13.0037,7.366666,2.403704,0.3370371,-4.451852,-2.807407,0.4407407,2.155555,3.859259,8.481483,21.05555,6.659259,5.407408,3.925926,2.481482,3.607408,5.070371,7.322222,5.888889,3.848148,-4.340741,-0.8555555,5,59,22,0
-9.15926,-15.62592,-17.18148,-10.95185,-16.22593,-15.65185,-10.27778,-7.603703,-13.17778,-5.859259,-8.944445,-7.611111,-8.600001,-12.15556,-4.937037,-7.744446,-15.38148,-6.403705,-2.703704,-2.492593,-3.403703,-4.892592,52.11852,2.518519,-1.440741,15.32593,-0.7740742,2.429629,1.340741,0.2851851,-0.6555556,-1.840741,-13.41852,-13.48518,-12.52593,-14.02592,-14.8963,-14.27778,-10.11852,-12.11481,-9.518518,-7.062963,-8.859259,-6.02963,-8.340741,-6.611111,-12.48889,-9.451852,3.722223,-1.444444,-2.82963,-1.522222,4.462963,8.966666,3.959259,-2.177778,2.562963,4.648148,3.944445,8.722222,9.985186,5.566667,-0.362963,2.251852,6,52,22,0
-6.366668,-0.9703704,-4.066667,-7.562963,-3.762963,-3.496296,-3.9,-3.466667,-4.574074,1.044444,-2.762963,2.088889,-3.577778,-3.751852,3.474074,6.225925,-8.103703,-1.418519,1.096296,1.462963,-0.7296296,-10.41111,-27.58148,-4.388889,-5.7,-2.92963,-0.05925931,-0.05555543,3.785185,5.196297,4.059259,0.4740741,-0.3,0.1185184,-2.359259,-7.781482,-4.47037,-3.140741,0.448148,5.381481,2.018518,1.851852,12.13333,-1.892593,2.525926,1.666667,-1.744444,0.5185185,5.288889,4.340741,3.27037,1.451852,14.43333,3.596296,5.118519,5.551852,7.085186,6.048148,5.811111,5.837037,9.237037,11.65185,2.059259,4.196296,7,18,22,0
-14.88889,-5.588889,-10.53704,-15.89259,-9.377778,-9.07037,-1.955555,0.7518518,-4.203704,-4.64074,-9.562963,-5.062963,-8.962963,-3.307408,1.551852,12.85185,3.525926,-6.181481,-6.633334,-3.540741,-4.725926,-9.888889,25.52592,1.981482,-1.592593,-0.6814814,-0.5111111,-1.72963,0.5333335,-1.333333,-3.703704,-6.711111,-9.485186,-9.625926,-1.266667,-18.31852,-10.42222,-10.88889,-4.603703,-8.37037,-5.666667,-6.914814,2.751851,-6.514815,-0.8037037,-6.222223,-5.2,-12.68889,-5.466667,-5.977777,-2.6,0.2148148,-5.907408,2.562963,-3.203704,-4.266666,-2.581482,-2.037037,-3.111111,2.970371,2.622222,5.022223,4.766666,4.5,8,17,22,0
-5.133334,-8.933333,-6.333333,-9.759259,-6.555556,-9.237037,-13.29259,-4.085186,-6.52963,0.4814814,-3.881481,-3.67037,-4.1,-4.648149,-10.95555,-9.437036,-1.42963,-2.503704,-1.807407,0.3703706,-1.677778,-0.04074076,0.2814813,-2.759259,-0.05555561,-12.55926,-1.403703,-1.959259,1.062963,-1.570371,0.8666664,-0.5259259,-2.07037,-3.9,-19.38889,-6.540741,-2.255556,-7.325925,-7.607408,-11.61481,-7.203704,-6.362963,-8.892594,-6.42963,-3.322222,-8.45926,-1.433333,-3.633334,-6.755557,-4.707407,-5.874074,-8.707406,-3.185185,-4.733334,-0.2925926,-0.9074075,1.211111,-1.666667,-0.7,3.759259,-1.562963,3.648148,9.251853,-3.244444,9,16,22,0
-14.27407,-16.58148,-9.418518,1.081481,-9.022222,-10.86296,-16.55556,-6.425927,-10.24074,-9.588889,-7.259259,19.3,-9.5,-11.65926,-9.562963,-1.55926,-8.77037,-7.314814,-5.659258,-4.32963,-4.403704,4.111111,-10.14074,-0.2333333,-4.988889,-8.622222,3.57037,0.6333333,3.166667,0.9592591,-2.214815,-6.3,-6.977779,-5.185185,-8.233333,-4.422223,-9.077779,-5.137037,-6.033334,0.8629628,-7.437037,-4.192593,-5.470371,-7.411111,-6.992593,-13.42963,-0.3629629,-4.285185,-0.8222222,-3.251852,-2,-6.581481,-1.333334,-9.670372,-4.566667,0.5629629,-1.181481,0.6888888,-2.025926,0.5888889,-4.037037,1.274074,5.603704,3.222223,10,15,22,0
