Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-2.659259,-4.562963,-0.01111087,-1.459259,-4.340741,-1.444444,-1.740741,2.392593,-4.248148,-2.140741,-4.681481,-4.214815,-0.9888889,-4.955555,1.655555,-5.37037,-4.674074,-3.707408,-5.448148,-6.525926,-1.866667,-2.488889,2.629629,-3.411111,-0.5222221,-3.633333,-2.925926,-3.066667,-1.625926,-4.266666,-2.940741,-6.751852,-1.033333,1.385185,-4.914815,-7.72963,-3.525926,-6.907408,-8.52963,-5.522222,-6.8,-12.31852,-4.759259,-7.648148,-6.329629,-8.566667,-6.944444,-5.485185,-7.851852,-8.01111,-9.45926,4.977778,4.592592,-6.148148,-7.407407,-3.562963,-3.148148,-3.911111,5.614815,-0.2222221,0.277778,-3.418519,0.8407406,-0.9481481,1,5,12,0
-7.692593,-8.885185,-13.1,-16.46667,-13.97778,-16.05926,-7.414814,-9.218517,-12.94815,-15.37407,-17.26667,-15.9963,-14.95926,-14.48889,-3.274074,-6.992593,-8.12963,-10.87037,-11.76667,-7.014814,-7.618518,-7.148148,-5.125926,-7.314814,-4.448148,-3.329629,-4.037037,-2.411111,1.285185,-0.8444444,-11.75185,-10.75185,-7.803704,-13.06296,-8.985186,-24.21481,-9.618519,-19.62593,-16.35185,-10.85926,-8.996297,-4.181481,-2.9,-10.53704,-10.28148,-14.21852,-19.68148,-15.0963,-12.14074,-12.03704,-8.2,-8.18889,-1.996296,-7.885184,-5.211111,-11.18889,-9.681481,-11.47407,-3.518518,2.22963,2.896296,4.32963,-3.103703,-1.744444,2,2,12,0
-32.35556,-20.06297,-22.5037,-18.75926,-18.37037,-20.85925,-16.15926,-5.466668,-17.79629,-17.41111,-19.16666,-17.51111,-16.96667,-10.11481,-6.822223,-7.633334,-7.596295,-14.42222,-14.37778,-7.703705,-7.162963,-5.951852,2.303704,-0.185185,-0.6407409,-6.444443,-4.366667,-0.6259261,-5.203704,-6.418519,-12.33333,-17.23333,-21.60371,-24.98519,-23.22593,-23.22963,-18.50741,-20.98518,-24.17778,-20.08889,-21.11481,-20.95555,-16.50741,-22.9,-17.04074,-21.2037,-21.22222,-17.62963,-18.48148,-21.47037,-14.88148,-9.451851,-14.34074,-11.57037,-16.76667,-15.66296,-12.77037,-14.98148,-11.3037,-7.04074,-1.777778,-10.07778,-8.677778,-9.218519,3,4,12,0
-15.44815,-13.55185,-25.55926,-19.66297,-16.3963,-10.68148,-12.78889,-12.62963,-15.15926,-12.67037,-16.67037,-16.31111,-17.88889,-12.54815,-10.72222,-10.05556,-10.57037,-8.807407,-12.41852,-2.996296,-1.325926,-4.474074,-3.162963,3.162964,-6.055555,-1.27037,0.7740741,2.692592,2.733333,-0.6481481,-6.922222,-13.62592,-9.603703,-16.58148,-11.34444,-14.49629,-16.15926,-21.16296,-17.87037,-14.9,-12.18889,-12.2037,-8.262963,-7.937037,-13.98889,-16.31111,-18.2037,-20.66667,-15.11852,-14.55556,-11.16667,3.340741,-1.185185,-4,-9.1,-11.88148,-6.299999,-5.014814,1.266667,0.4037037,-9.24074,2.355556,-1.348148,2.759259,4,9,12,0
4.751853,-4.274075,-2.177778,-1.307407,-8.433333,-11.18519,-11.02963,-17.27777,-11.4037,-3.188889,1.925926,7.355556,5.307407,-1.907407,-18.31852,-7.72963,-4.444444,7.862963,9.207408,2.348148,4.622222,2.877778,-3.370371,-3.196296,-0.448148,4.711111,2.555556,4.285185,2.585186,5.855555,13.0037,11.82963,-1.522222,-2.737037,-2.214815,-14.04815,-6.04074,-2.388889,-1.040741,-4.825925,-6.911111,-12.62593,-0.3555555,0.02962956,-0.2037037,1.051852,4.662962,5.859259,8.903704,6.562962,2.374074,5.766666,3.374074,2.696296,9.6,14.91852,11.69259,8.385185,7.262964,6.981483,8.22963,5.625925,7.870369,9.703705,5,7,12,0
4.174074,5.514814,-8.72963,-3.585185,-7.814815,-10.20741,-6.537037,-13.93333,-11.47037,-5.896297,-6.037036,-5.288889,-3.814815,-7.75926,-9.625926,-9.837037,-4.685186,-8.244445,-5.244445,-5.844445,-5.396296,-8.45926,-10.28519,-8.940742,-12.28148,-6.54074,-6.92963,-5.092593,-7.225925,-7.433334,-3.285185,-4.125926,3.588889,-4.037037,3.385185,-7.322223,3.85926,-0.7962962,-7.177778,-3.522222,-3.944445,-10.02593,-1.633333,-10.61482,0.01481485,-6.651852,-5.907408,-2.511111,-8.392594,-5.692593,-7.392591,-11.74815,-13.32222,-3.177778,-0.2370371,-3.044445,-1.755556,-1.377778,-5.570371,-1.066667,-0.1037037,-7.203704,0.3444445,-3.303704,6,51,12,0
13.38148,12.08519,7.14074,-2.455555,-0.7666665,-0.7851852,-4.122222,-15.99259,-5.481482,-1.42963,-0.03703706,-3.474074,-2.162963,-0.162963,-9.044444,-5.585186,-3.566667,1.781481,1.17037,-1.074074,-0.3222221,-2.759259,-1.281481,-2.692592,0.8740739,0.5814815,2.496296,-0.3444445,3.111111,5.270371,1.574074,1.122222,9.41111,-1.733333,9.014814,1.72963,5.95926,-0.6185187,-3.740741,1.32963,0.5222222,3.262963,7.211111,-1.111111,4.262963,-1.203704,-4.303704,2.55926,-0.9037038,-1.292593,0.837037,-1.540741,3.644445,6.096296,2.992593,-0.4407407,4.477778,6.451851,6.525925,5.411111,6.929629,5.962963,10.14074,2.996296,7,59,12,0
12.15926,4.914814,7.133334,1.407407,3.218518,-1.844444,5.903704,-0.862963,0.7037037,4.699999,1.603704,1.355556,2.218518,2.796296,1.814815,0.6555557,11.28148,6.329629,6.662963,7.192592,2.785185,3.311111,-1.1,-3.855556,-4.892592,6.477778,-1.725926,4.514815,6.318518,3.929629,8.148148,4.988889,10.41852,13.92222,6.666666,9.874074,6.944445,-1.05926,-0.2185187,5.966667,1.007407,0.05925899,-2.722223,-0.2555553,3.062963,0.09259273,-3.762963,0.1185184,1.62963,0.9740739,-1.848148,10.4037,2.188889,7.085186,4.192593,1.133333,7.855556,10.68148,6.555555,4.814815,5.166667,7.65185,8.796297,4.04074,8,57,12,0
-2.048148,-1.503704,-5.262963,-13.47778,-7.625925,-5.685185,-6.462963,-4.896297,-1.462963,-13.11481,-11.97037,-6.244444,-9.848149,-5.418519,-6.792593,-12.52222,-11.86296,-4.785186,-5.688889,-11.11852,-7.496296,-8.999999,-7.351852,0.7962963,-0.9037036,-8.218519,-0.7814814,-0.5925927,-5.033333,-5.611111,-2.574074,-3.051852,4.62963,-1.918518,0.9148148,-0.7037038,-3.737038,-14.3,-7.070371,-1.888889,-0.4629628,-1.844444,-3.407407,0.6888888,-6.466666,-8.296296,-15.50741,-10.79259,-7.455555,-7.022223,-1.985185,5.533334,1.974074,-0.5518518,-3.759259,-1.751852,-1.622222,3.948148,3.248148,2.033333,5.3,3.514815,-6.27037,0.9259258,9,55,12,0
-0.6296298,1.870371,5.611112,2.107407,-4.196296,-0.7592594,-2.581482,-0.9407408,-0.1000001,-0.2814812,-2.862963,-2.992593,6.192593,3.359259,4.962963,7.799999,5.992591,1.896296,-0.9925927,0.6407403,5.881482,2.970369,2.892592,9.325927,8.274074,4.655555,5.462964,9.322222,4.003705,3.751851,2.777777,0.3851851,1.788889,-0.2333335,5.566666,2.596296,-1.437037,4.881483,2.807407,-1.388889,0.7333333,-3.714815,2.27037,3.407408,0.7962962,3.285185,3.214814,1.466666,7.959259,10.21481,9.759257,13.77778,18.27037,1.696296,9.414814,4.051852,3.188889,3.655556,6.214814,12.26296,10.1,8.222222,6.196296,4.077777,10,53,12,0
