Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-4.566667,-12.92593,-5.162963,-17.31111,5.314815,0.762963,-16.86296,1.874074,2.803704,3.803704,-5.52963,2.681482,-0.7666667,-2.9,-1.759259,-2.296296,9.618519,6.722222,3.896296,9.259259,17.32222,13.5963,9.933332,-4.681481,10.6963,16.3037,11.33333,10.08519,10.8963,14.11111,16.93704,7.833333,-0.9962962,-5.711112,-4.788889,-2.403703,-1.288889,-10,5.833333,2.111111,-8.014815,0.3111113,5.688889,3.003704,-1.207407,-1.907407,12.31852,0.6222224,12.83704,16.01111,4.151852,10.70741,13.18889,15.8,12.58889,16.32222,16.97037,17.50741,14.22593,17.08148,11.1037,10.42222,19.5963,12.84074,1,84,3,0
7.307407,9.062963,9.092592,13.15185,13.28148,13.70741,3.644444,4.744443,10.41481,17.71852,10.87037,19.48148,15.85185,7.840741,11.73333,8.966668,14.41111,26.14074,24.29259,25.26296,23.82593,18.44444,15.75185,4.42963,16.52592,25.54444,16.22222,13.09629,17.82222,26.60371,26.32593,19.50741,8.803704,12.54445,12.4074,11.27037,6.725926,13.93704,10.38519,9.914815,10.62222,27.10741,9.581482,10.27037,19.13334,9.977777,14.52963,22.47778,17.37778,25.68889,16.88148,0.7962966,6.677778,9.811113,11.5963,20.62593,29.5074,18.44074,8.962962,13.27037,10.37778,19.74445,20.86666,20.94074,2,90,3,0
0.4407404,-2.877778,-3.97037,2.425926,11.13334,4.051852,-6.548148,1.355556,0.04444444,6.070371,7.881483,6.792593,13.42963,5.040741,8.455556,5.1,9.05926,2.407407,14.07037,5.97037,14.92593,13.72963,10.77037,13.44445,5.955555,17.37037,13.30741,5.914814,8.566668,15.68148,17.68889,13.14074,4.707407,-2.103703,2.185185,14.72593,-0.3444443,15.58519,7.774075,0.8185184,0.3481481,19.32963,10.9037,4.003704,8.377778,11.81111,-4.748148,4.385186,12.80741,9.248149,1.237037,4.551852,7.818518,14.96667,7.988889,16.82222,5.362963,15.20741,17.82963,12.27407,9.392591,18.55926,18.21111,8.444444,3,86,3,0
-3.314815,0.8962962,-11.15185,-30.06667,-10.28519,-3.474074,-0.6962963,2.822222,-6.485185,-2.659259,-17.89259,-5.733333,-8.52963,-6.337037,-1.492593,-11.15926,-1.1,-7.52963,-11.04815,-12.82593,-1.474074,4.603703,-1.814815,0.6222221,-7.27037,-7.7,-2.574074,-5.422223,-4.037037,-7.796296,-8.659259,-7.255555,-9.014814,0.2,-13.38889,-24.71111,-11.46296,-12.89259,-15.21482,-10.9037,-15.54815,-26.22593,-9.322223,-16.48889,-14.88519,-4.35926,-19.24815,-14.96296,-25.30741,-18.26296,-17.84815,-9.507408,-0.3629631,-12.85555,-15.68148,-19.51481,-0.9740741,-5.314815,3.840741,-5.859259,1.17037,-7.414814,-6.081481,-7.525927,4,88,3,0
4.607408,4.777778,6.685184,-16.21482,24.11852,8.318519,-2.718519,-0.4999999,8.218518,5.762963,14.04815,16.81482,6.803704,-6.003703,-3.255556,-1.185185,4.825925,7.592592,6.533334,10.31111,11.67407,12.27778,-2.381482,-1.577778,0.7481487,10.38519,0.9,-1.281482,2.181482,15.12963,16.92963,16.8037,-1.659259,15.16296,-4.733333,8.722222,8.45926,-3.237036,8.955556,17.42963,9.474074,7.977777,4.651852,8.551851,8.151853,7.614815,-1.414814,20.72963,21.68148,5.311111,-0.633333,15.28148,-21.09259,14.59259,18.5,15.14074,9.714817,12.8963,4.218519,9.648149,8.444445,3.703704,11.87037,7.059259,5,82,3,0
-12.79259,-8.114816,-4.833333,3.733333,-13.34074,-4.470371,-5.874075,-16.71111,6.914814,-2.829629,5.325927,4.825926,10.40741,7.396296,-5.962963,0.02592605,4.137037,12.14815,10.51852,12.6963,18.6,11.62963,4.122222,-6.725926,1.607407,11.48519,7.762963,1.396296,-6.111111,9.403704,15.37778,5.496296,-16.66296,-1.592593,-6.622222,-3.796296,-7.055556,-4.922222,-5.974073,-8.044446,-7.12963,-6.181482,-10.39629,-4.877777,1.677778,-0.09629642,-2.414814,-3.237037,-2.462963,-0.8888888,13.44815,1.470371,-4.044445,7.911111,12.75926,19.62222,19.01481,17.57408,13.72222,2.066667,-0.3666666,5.877778,10.6963,5.833333,6,85,3,0
-1.685185,2.959259,4.099999,25.41111,10.07778,-9.144444,-13.27778,-7.951852,-8.3,-2.937037,-1.7,-5.077778,-3.555556,-4.811111,-7.992591,-4.977777,-4.437037,-4.462963,-8.451852,-1.318519,-10.01481,2.162963,-14.25926,-9.62963,-8.255556,-4.092592,-7.34074,-2.448148,5.725926,-2.274074,6.151852,-7.037037,12.16667,5.070371,-2.177778,7.259259,3.929629,-3.292592,-1.140741,-4.644444,14.73334,4.351851,4.381481,-3.614815,-12.18148,-8.32963,-9.074074,-5.962964,-4.325926,7.551851,-7.114814,3.296296,3.72963,2.074074,-5.12963,-12.95185,9.474074,1.34074,-5.948148,1.174074,-8.014814,1.211111,4.22963,-7.044445,7,89,3,0
9.092592,-1.918518,9.781481,18.55185,-16.52963,-2.222222,-2.340741,0.3037037,12.96296,7.12963,14.2,16.89629,26.93704,20.75926,4.803704,8.31111,13.71852,17.62222,15.47408,22.86667,19.88518,7.518518,19.29259,12.95926,10.28889,19.83704,17.4963,12.62593,10.46667,17.53333,14.96296,20.99629,16.46667,15.40741,5.762964,14.27037,9.048148,6.085186,14.42593,6.862962,-0.4481484,-4.566667,6.477779,9.162963,16.62963,13.62963,20.10741,14.41482,14.77407,13.91481,-3.025926,8.381481,8.474074,11.54815,16.4,20.03704,18.4,20.75555,23.3037,16.01481,11.95926,14.07037,19.72963,12.69259,8,17,3,0
-0.2592594,-11.01852,-5.081481,3.937037,-23.58148,-5.388889,0.01851864,12.66296,-1.911111,4.588889,4.877778,5.577778,2.292592,3.185185,-1.233333,1.518519,6.803703,8.051853,9.633333,6.703704,7.748147,-3.877777,-3.059259,2.692592,7.637038,7.685184,3.203704,2.018518,12.85556,8.525926,10.63333,9.566667,3.277779,-3.27037,-5.74074,-5.581481,-2.081481,-10.39259,4.555555,1.614815,-20.42593,-1.281481,0.3333334,0.4111111,9.777778,3.585185,20.44815,2.992592,17.43333,-3.885185,6.014814,2.244445,-5.21111,7.488889,5.859259,12.9963,3.637038,8.837037,7.07037,5.955555,3.048148,13.49259,14.7,5.062963,9,19,3,0
-4.825926,-8.007408,-6.640739,-10.17037,-11.47778,-12.92963,1.611111,-14.77778,-10.47407,-3.592592,-1.192592,-4.84074,-2.370369,-4.229629,-6.44074,-5.577778,2.1,2.7,3.140741,8.72963,9.87037,10.77778,6.251852,1.133333,2.877778,6.166667,3.925926,-0.9703704,5.648148,4.829629,9.966667,4.925926,-3.185185,-17.87037,-1.4,-6.592593,-5.3,-19.08148,-3.396296,-7.592591,-3.9,-10.79259,-8.155555,-5.581482,0.4259258,6.733334,-15.3074,-8.151852,7.014814,-6.674074,-5.914814,-3.351852,16.33333,0.8925926,-0.5777779,-0.403704,4.018518,0.1703704,-7.107407,7.466666,3.666666,6.185186,7.588889,3.581481,10,15,3,0
