Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-8.074074,-2.251852,-5.37037,-11.37778,-11.14815,-11.27037,-8.144444,-12.44815,-12.62222,-18.04074,-15.17408,-21.12593,-8.959259,-17.80741,-12.81481,-8.433333,-14.44815,-17.22593,-16.88889,-10.42222,-9.903704,-5.703704,-9.200001,-6.807407,-0.2333333,-4.903704,0.7962961,5.188889,-2.318518,-13.4,-17.98148,-23.50371,0.6074073,-4.618519,-14.8037,-9.903704,-5.8,-15.51111,-14.7037,-16.28519,-12.5037,-9.355556,-8.762962,-12.3963,-19.65185,-15.22593,-19.06296,-24.1,-21.46667,-15.40741,-13.52222,3.455555,0.2222223,-12.98148,-13.99259,-21.49259,-16.9037,-13.42593,-7.014816,3.781482,4.062963,-0.7148148,-7.122223,-1.733333,1,48,34,0
-4.644444,5.492593,3.077778,2.985185,2.259259,1.203704,1.777778,-0.6703705,2.237037,-0.5518518,4.003704,0.5333335,7.903704,1.162963,1.103704,3.055556,0.6074074,1.351852,7.148148,7.674074,3.97037,5.781483,4.725925,-3.351852,2.825926,5.611111,1.625926,2.733333,5.222222,0.8962963,6.407407,2.455555,2.255556,0.7037038,-1.611111,0.7148148,2.688889,1.551852,1.825926,-0.4740741,0.222222,-3.155555,-8.781483,-0.2037038,2.185185,4.418519,3.900001,0.0851853,3.759259,6.403704,3.155556,15.65555,12.54444,7.240741,7.951852,3.122222,4.037037,8.414814,8.577779,8.362964,3.559259,13.73704,9.970371,5.355555,2,41,34,0
1.651852,-5.833333,-0.2296297,0.8222221,-1.403704,-5.42963,-5.614815,-5.044445,-1.148148,1.848148,7.429629,5.429629,10.02963,2.67037,-4.592593,1.951852,7.166667,9.022222,14.0963,17.41482,12.76296,15.55185,13.88148,4.937037,14.3,14.76667,14.93704,9.833333,12.65926,11.64074,14.98148,10.7,5.348148,-2.277777,-4.318519,-2.829629,-5.725925,1.766667,0.07037032,-3.055556,-1.148148,-7.059259,-7.714814,-1.970371,0.662963,5.440741,7.185185,5.625926,6.588889,3.903703,0.9,11.26667,2.537037,7.644445,7.481481,8.037036,10.29259,11.46296,7.714815,15.51111,10.62222,16.15556,16.79259,11.61111,3,46,34,0
-9.514815,-0.9333335,-0.6888889,4.177778,2.57037,0.6925929,1.433333,3.514815,6.792592,6.674074,7.170372,7.885184,12.89259,12.30371,8.566666,12.6963,13.44074,19.14815,9.848148,13.20741,14.15926,14.62963,12.87037,7.351852,17.64074,9.533333,12.16667,8.18148,12.61111,10.54074,10.20741,7.955554,-1.577778,-2.896296,-4.722222,0.6222224,-0.2814816,3.518518,3.196296,1.162963,1.288889,1.396297,-0.5333335,4.603704,3.640741,8.492593,6.903704,7.492593,7.307407,8.170371,6.192593,17.43333,10.03704,7.851851,10.81852,7.344444,9.959259,12.48519,11.99259,11.13333,8.988889,10.81482,12.57407,9.607408,4,50,34,0
-24.02593,-3.859259,-9.414815,-9.062963,-8.537037,-8.314815,-7.559259,-6.737037,-8.233334,-12.41481,-11.43704,-13.52222,-6.733332,-9.885185,-5.637037,-7.659259,-11.01111,-7.062963,-12.34445,-13.93333,-14.11111,-12.44074,-8.725925,-13.86296,-8.27037,-4.762963,-10.78889,-6.855555,-9.851851,-13.13704,-15.09259,-15.25926,-10.75556,-12.21481,-7.662963,-9.362964,-5.451852,-10.67037,-10.37778,-9.433333,-10.31111,-12.75926,-11.3,-7.988889,-10.1037,-8.607408,-13.30371,-13.89259,-12.8,-8.633333,-11.07778,-11.4,-7.3,-6.885186,-9.555554,-14.21852,-12.21111,-10.55556,-6.711111,-4.362963,-4.362963,-7.2,-9.066667,-5.048148,5,53,34,0
14.99629,17.62222,18.32222,18.47408,18.17407,14.92593,12.68148,9.125927,12.00741,14.67407,19.61111,14.55185,17.37037,10.15556,7.262963,4.555556,6.925925,19.9963,14.23333,12.8963,8.977777,8.374074,4.811111,-6.151853,3.062963,0.2851854,2.407408,-2.155555,4.751852,2.807407,9.855556,11.92963,15.82593,21.25926,16.55926,18.76296,19.95185,19.17407,21.16296,18.72593,16.15926,15.4,8.096296,13.01481,17.48889,22.42963,17.09629,15.78148,16.35556,15.49629,11.97778,16.15556,9.259259,14.28148,11.86666,12.03704,10.03333,9.574074,10.5,9.874073,3.525926,9.059259,9.351851,3.637037,6,56,34,0
4.985186,3.807407,9.492592,8.433333,6.266666,4.407408,5.614814,3.803703,3.448148,8.255556,12.32593,5.748148,7.14074,4.988889,0.3777777,-3.17037,4.314815,4.637037,6.077778,5.896296,3.511111,6.751852,3.266667,-10.41111,-0.5444444,2.392592,-2.27037,-6.233334,-2.362963,-3.359259,1.751852,5.488889,15.32963,4.522223,3.103704,4.500001,0.8481482,7.922222,6.511111,4.155555,4.422222,5.811111,5.166667,4.148149,5.866666,4.959259,11.01852,5.311111,7.362963,3.618519,7.74074,0.1370371,6.777778,7.77037,3.622222,4.4,1.214815,3.696296,0.6222222,6.392592,2.766667,1.277778,0.09259259,-6.962964,7,59,34,0
7.696296,4.807407,7.01852,7.837037,4.551852,1.74074,1.355556,-3.833333,1.262963,7.27037,6.974073,9.185185,9.088889,5.203704,-1.914815,-0.8851852,7.766667,12.95926,11.73704,10.93333,14.38148,10.73333,7.511111,-5.340741,7.5,5.651852,3.622222,-0.9222222,3.014815,3.744444,10.35556,8.707407,8.14074,5.792593,4.733334,2.825926,4.155556,5.470371,4.725926,0.7222221,1.2,1.496296,3.196295,0.4037037,1.518519,7.674074,9.514815,7.011112,6.485185,2.033333,1.774074,-4.981482,4.092593,0.7037037,3.485185,5.729631,4.051852,5.037037,2.725926,4.351851,3.940741,0.8444445,4.514814,-0.6037037,8,60,34,0
-10.14815,-1.962963,-6.211111,-6.82963,-4.477778,-5.87037,-5.900001,-7.740742,-6.166666,-8.9,-13.46296,-11.51111,-9.677778,-12.31481,-5.544445,-0.02592567,-5.825925,-7.996297,-14.01111,-13.58148,-6.411111,-3.299999,-0.08888859,-4.818518,-1.592593,-5.777777,1.003704,-2.611111,-7.192593,-8.674075,-13.55926,-16.25926,-4.862963,-8.533333,-3.640741,-8.037038,-1.27037,-7.955554,-8.844444,-12.93704,-13.41111,-11.63333,-7.288889,-11.95555,-16.45555,-9.103703,-14.68148,-14.07778,-16.02223,-15.17778,-12.39629,-17.18519,-9.881482,-11.34815,-12.96667,-14.99629,-12.18889,-9.748149,-5.033334,-6.392593,0.02962974,5.111111,-8.255555,0.9481483,9,51,34,0
5.618519,-0.9814816,-3.166667,-9.014815,-8.12963,-6,-3.52963,-0.6,-5.62963,-9.148148,-8.544445,-10.18889,-8.162963,-4.544445,-2.285185,-2.785185,-2.603704,-5.751852,-8.407407,-9.411111,-5.962963,-1.485185,2.174074,-1.240741,-2.911111,-8.62963,-6.622222,-2.044444,-6.977777,-7.337037,-10.85556,-9.081482,-0.6666665,-0.2185187,-4.937037,-6.766666,-6.874074,-8.71111,-9.266666,-7.648148,-4.703704,-4.133333,-7.644443,-5.788889,-8.544444,-9.225925,-8.922222,-9.225925,-9.34074,-8.081481,-5.537036,-1.966667,-2.02963,1.718519,-8.185185,-9.648149,-8.492593,-11.7037,-3.755556,-2.340741,1.681481,2.611111,-5.088889,-4.051852,10,57,34,0
