Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-7.262964,10.30741,-53.5,18.96296,10.99259,-1.096296,6.818518,-12.8,4.392592,2.814815,0.6,5.285185,-4.596297,-56.34815,12.40741,19.58519,2.977777,-4.618519,4.722222,-0.8148148,1.096296,7.977777,7.322223,-9.05926,-3.548148,4.014815,-14.15185,-6.37037,-11.48889,0.4111104,2.337037,-1.677778,-0.8185188,-5.296298,-11.13333,-5.596295,2.05926,2.67037,1.777778,13.08889,12.74074,-1.581482,-12.77407,31.49629,3.714815,6.196296,-1.048149,-9.522223,2.762963,-3.714814,7.203704,-57.9037,-19.32593,-13.02592,4.788889,7.981482,2.196297,0.8370369,10.08889,-9.470369,-7.503704,7.444444,29.9037,-12.18889,1,44,21,0
2.059259,10.12963,-9.748145,10.74444,-1.803704,5.17037,-20.72963,-6.085185,-4.55926,-31.88889,-14.04815,-15.97037,-14.35185,-34.46297,-17.62963,18.9037,-23.99629,-6.811112,-10.80741,-8.433332,-9.648147,-11.72593,-13.29259,-18.33704,-12.21482,-17.23333,-22.57778,5.433334,-15.69259,-6.351852,-16.09259,-10.85926,-9.825927,-12.54074,-8.207408,-9.170371,-11.78148,-8.281483,-6.262963,-7.514814,-18.46667,2.311111,-3.396296,20.72963,-9.877777,-10.9037,-5.881482,-12.85926,-12.96666,-16.81482,-21.06296,-29.80371,-3.266667,-5.429629,-21.91481,-19.62593,-16.40741,-7.718519,-6.61852,-2.681481,-7.496295,18.08518,-17.45185,-12.61481,2,45,21,0
-11.04074,2.211111,-31.98889,33.77037,-21.0963,-31.34445,-36.02592,-13.86296,4.344445,25.58148,-8.281483,-3.762963,0.1555556,29.2963,2.796296,-58.51482,-6.977778,0.8259259,3.937037,-13.18519,-23.38519,3.6,13.34074,5.077777,13.33704,-7.614816,-3.866667,-10.58889,-20.2,-8.777778,-6.229629,-9.933332,-19.45185,-3.407407,-4.851852,-9.803704,-18.16667,-15.47407,-13.45555,-12.76296,-0.4296296,-8.992595,11.18148,-26.02963,-17.24444,-18.37407,-12.36667,-7.666667,-13.4037,-1.911111,-17.6037,-4.425926,-20.85185,-26.15185,-15.91852,-7.059259,-5.111111,-0.7703701,16.96667,-7.540741,1.933333,1.474074,9.637036,-26.87037,3,41,21,0
3.970371,8.596296,12.40741,13.38889,23.11111,-11.31111,34.7037,19.87037,6.87037,8.177777,-18.42222,-7.518518,7.692593,24.45555,34.24815,57.76667,6.162962,8.766666,-6.940742,-5.318518,-5.766667,5.685185,-8.533334,-9.918517,-1.092593,-9.407407,-11.71111,-8.522223,-23.34445,-14.83333,-15.42963,-10.84815,10.39259,5.092593,-6.625926,14.9037,-7.077778,-4.822222,-8.296297,12.85555,-18.94445,2.407408,-1.611111,4.7,-9.507408,-12.07037,-19.48889,-14.18889,-14.73333,-2.855556,16.53333,-18.61481,-4.937037,-5.396297,-1.759259,-11.92963,-13.09259,6.988889,-21.67778,18.50741,-20.07778,-21.22222,-6.344444,-7.007406,4,48,21,0
-9.837038,11.86667,-6.211111,-28.69259,-25.82222,-8.848148,-10.00741,20.27778,-15.02222,-26.17778,-14.77037,-12.83333,-10.42963,-11.92222,0.862963,23.07778,8.818519,-18.94074,-14.52963,-17.54815,4.474074,-11.64445,-5.651852,-10.45556,-11.27778,-8.351851,-22.98148,-6.296296,-11.62963,-23.22963,-22.06297,-24.00371,-1.907408,2.792592,-3.07037,-9.514814,-4.288889,-15.34074,-17.16667,-11.06296,-22.66667,-1.948148,-5.166667,0.125926,-4.555555,-15.05185,-10.85556,-19.18889,-14.85555,-13.85555,-2.307407,39.4,-26.72222,-12.62963,-11.27037,-27.68889,-22.06667,-10.67037,6.096296,-19.62963,2.977777,-35.85556,-20.25926,-16.5963,5,42,21,0
-7.374072,-19.73704,8.103703,-19.37407,1.611111,-52.75927,-10.04815,-34.3074,-16.17407,-5.925927,10.37778,3.274074,-4.314814,-30.68518,-8.074074,1.44074,2.722222,1.107407,4.196296,3.411111,0.04074061,-2.592592,4.992593,-8.881481,-18.67037,0.6925925,-2.266667,-4.855556,-15.01111,6.922222,6.914815,5.855555,-19.12963,-20.25926,-27.63333,-14.14444,-4.411111,-6.188889,-6.840741,-9.248149,-18.36296,-14.51482,-6.792593,14.00741,-0.05925913,-0.8333331,-6.874074,6.218518,1.07037,1.755556,-39.21482,-28.67407,-4.885186,-5.811111,0.3407406,-0.3481485,3.566667,13.88148,11.92963,-8.985186,-9.848149,-4.614816,-0.1925926,-14.15926,6,97,21,0
-15.59259,-14.31482,-5.825925,16.79259,-10.35185,-9.822222,-7.714816,-18.42222,-30.11481,-55.65926,-17.28148,-16.62593,-1.466667,-26.27778,-34.17778,-61.1,-11.92222,-10.67407,-15.42593,-18.25926,-9.381481,-9.762963,-5.037037,-3.52963,8.374074,-14.3037,1.496296,-23.50741,-14.0037,-11.67778,-8.18889,-8.085185,-13.21852,-6.103703,-14.65185,-14.15926,-13.84445,-18.72593,-11.81111,-22.9963,5.425926,-15.35185,-2.814815,-12.58519,-14.37407,-13.80741,-11.07037,-21.14445,-12.15185,-17.13704,14.43334,-1.555556,1.32963,4.896297,-20.87778,-11.36667,-8.259258,-1.762963,-11.28889,-0.5777778,-7.837037,14.73334,-3.65926,6.97037,7,92,21,0
6.877778,16.38148,40.40741,14.82963,-2.411111,-31.14074,-34.40371,22.51111,-12.25926,-30.4037,-0.9703704,-2.696296,-21.48148,22.50741,9.5,-6.251853,-14.49259,-5.962964,-3.481482,-4.611111,5.600002,-1.781481,-6.785186,-7.451852,3.459259,4.507408,1.007407,-6.855556,-13.20741,0.3518519,-3.292593,-1.111111,20.55556,15.62963,-4.233333,-2.285185,11.98519,2.455555,-0.4259262,13.4963,3.31111,-18.62963,-1.055556,-3.355556,15.09259,-0.2111107,3.492592,-4.055556,-2.566667,-7.362963,3.837037,23.77778,-0.9074074,3.92963,-3.103704,-0.3666667,-9.374074,10.72963,-9.622223,-12.6037,5.511111,7.544445,-8.999999,-15.44074,8,100,21,0
1.359259,17.75556,-37.41852,15.43704,10.85185,85.68888,7.348148,19.15926,11.91852,65.75927,21.98889,15.27407,16.41111,-11.31111,20.56296,54.34074,18.05556,20.54444,23.03703,6.685184,27.3963,18.21852,18.45555,16.08518,19.8963,14.38148,23.17037,-6.700001,19.15926,13.7037,22.24074,24.04074,2.044445,-1.766667,1.085185,1.822222,3.348148,9.896297,6.840741,7.525926,11.47407,15.64815,11.68148,12.61111,22.31852,7.918519,13.88889,19.62222,17.80371,21.64444,29.09629,37.58889,27.77407,38.3037,18.57778,20.92593,18.8037,29.08889,5.537036,28.07407,16.42963,11.81481,2.837037,25.31482,9,95,21,0
-12.34444,-6.566666,-18.07037,-41.67037,-10.15556,-30.73334,-38.6,-27.65556,-10.31111,0.5333334,-14.00741,-9.637038,-8.914815,-7.696296,2.137037,-25.39259,-9.718518,-1.725926,-6.429629,-1.188889,-9.418519,-7.566667,6.62963,-0.7592593,8.248149,-11.60371,-5.059259,-10.62592,-20.82222,-8.885186,-6.848149,-7.674073,-12.57407,-13.32222,-5.52963,-15.46296,-12.04815,-1.277778,2.05926,-9.007407,10.3,-1.488889,20.17777,-19.76667,-4.333333,-7.677778,12.19259,-6.881481,-9.31111,-3.788889,-7.340741,8.892592,-7.707407,-4.203704,-9.466666,-11.52593,-15.5963,-24.71852,12.31111,12.02593,-10.11852,-1.137037,-12.21852,-17.25926,10,91,21,0
