Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
1.440741,-7.637037,6.9,6.607409,3.518519,4.859259,23.17037,8.718518,-1.355556,3.262963,6.785186,3.603703,-2.411111,-7.459259,4.407407,2.67037,7.474073,3.311111,10.14815,2.851852,13.51111,8.225925,15.35185,6.718518,9.585185,6.351852,7.792593,7.485185,5.877778,8.333334,16.53333,2.27037,-8.703704,-2.377778,-1.296296,7.648148,7.677777,12.1,9.762963,11.9,1.559259,0.9296296,-6.985186,2.418519,5.077777,10.95555,11.22963,4.166667,5.825926,4.618518,0.05925927,-2.596297,-1.248148,0.03333335,0.5777781,5.062963,0.6111107,22.72223,-0.5148147,3.174074,1.025926,4.025927,0.02222224,3.67037,1,68,0,0
-6.822222,-11.97407,-1.181481,-0.3851852,-1.618519,2.57037,-1.72963,2.425926,-6.655555,1.822222,5.84074,-1.174074,0.9555555,-13.41852,-5.492593,-5.651852,-1.548148,-1.603704,-1.925926,-4.111111,4.148149,6.918519,6.996296,3.174074,4.007407,-0.5888888,6.633333,-0.6037037,2.029629,2.837037,10.31111,-0.962963,-17.1963,-12.28889,0.003703665,0.5407408,3.325926,5.844445,-0.08888885,3.618519,-1.681481,-9.533334,-4.711112,-1.433333,1.444444,6.711112,9.851851,-0.6555554,1.992593,-5.977777,-8.751851,-5.848147,-3.592592,-2.911111,-2.955556,-2.196297,-1.203704,11.56296,-0.7296296,1.022222,0.9333332,-0.9,2.325926,0.4740741,2,64,0,0
-16.6963,-22.77778,-14.72963,-4.092594,-17.88518,-19.45926,-9.125926,-9.892591,-15.0037,-10.69259,-2.985185,-8.114815,-11.55185,-25.05926,-16.69259,-12.00741,-13.9037,-14.92593,-7.074075,-11.02593,-7.377779,-6.040741,-6.47037,-3.866666,-4.551852,-6.374075,-2.95926,6.322222,-4.059259,-3.544445,-6.785185,-10.13333,-14.76667,-22.34074,-19.45185,-19.89259,-13.67037,-10.57037,-11.58148,-6.855555,-14.68519,-20.49259,-18.22222,-15.77778,-9.707408,-9.637037,-6.629631,-12.25556,-11.53704,-12.29259,-12.17408,-13.62963,-7.922223,-6.537037,-11.35556,-12.7037,-4.881482,6.933333,-0.6740741,0.5407407,-0.8037037,3.262963,-0.5814816,0.1740742,3,70,0,0
-0.4481482,-8.581483,9.12963,7.670371,11.37407,7.607407,8.096296,0.437037,-2.874074,5.751853,9.422223,12.77407,7.87037,-7.055554,2.740741,2.218518,-0.7555555,4.407408,6.666667,5.3,1.866667,-2.6,-7.907407,5.059259,-0.1703703,-4.533334,-9.314815,-7.85926,-11.67778,-6.98889,3.911111,3.996297,9.496296,-3.755556,-9.200001,-1.711112,0.5444443,19.55926,0.0740741,1.088889,3.611111,-3.707408,1.948148,0.6814815,-2.2,4.759259,6.47037,-1.27037,2.614815,-0.8074074,-1.662963,4.477778,-2.922222,-1.981482,-3.862963,1.151852,2.033333,7.551852,-3.459259,-0.8333335,-6.125926,-8,-4.644444,-7.781482,4,65,0,0
-13.16667,-8.255556,-7.003704,-12.12963,-5.448148,-4.344444,-8.462963,-0.3888888,0.188889,-10.12593,-13.21481,-3.718518,-10.18519,-9.200001,4.033334,-2.811111,-2.82963,-4.492592,-11.15555,-5.348148,-0.6037038,-2.755555,-3.125926,0.9407409,0.3962963,-5.137036,-0.6925927,-1.003704,-1.507407,-7.233333,-3.325926,-16.31111,-10.22222,-12.71111,-6.933334,-7.381482,-12.43704,-11.07407,-7.777779,-4.444444,-3.114815,-4.851851,-1.096297,-6.5,-13.78519,-9.307407,-9.103704,-12.61852,-5.714815,-9.037038,-22.35555,-1.244444,-5.477777,-4.759259,-13.96296,-10.97407,-10.04445,1.181481,-2.781482,-11.37037,4.662963,3.511111,-2.044444,-2.788888,5,76,0,0
-1.555555,-8.196297,4.62963,-1.511111,-1.75926,-0.8407407,7.548147,1.418518,-4.848148,-2.414814,5.840741,1.244444,-0.6518518,-8.122223,-0.9851846,-2.744444,-1.7,-5.640741,2.055556,-5.440741,3.451852,-6.088889,-7.007407,-3.681481,-4.77037,-1.162963,-6.155557,-2.748148,-1.692592,0.5777779,3.051852,0.2037036,-6.177778,0.8185185,-5.111111,5.481482,3.918519,7.518518,5.585186,3.407408,2.855556,0.9333333,-6.585186,0.3037037,1.803704,5.166667,8.814816,5.814815,7.751852,-0.785185,-3.614816,-0.6407407,-2.559259,-2.633333,-2.277778,1.4,-3.348149,5.637037,-2.551851,1.855556,-1.7,-3.177778,-0.8370375,-4.055555,6,80,0,0
-6.396297,-8.955556,1.225926,4.892593,8.525926,6.507408,9.451852,7.122222,10.14815,10.38889,15.10741,10.22963,7.951852,7.677778,10.84074,16.22222,12.90741,9.799999,10.17407,18.51852,18.12222,16,17.69259,15.30741,19.13333,11.91111,13.31111,12.75185,13.05556,11.05185,12.31852,9.799999,5.918519,-9.7,-3.307408,1.855556,5.255555,10.44445,4.429629,7.514814,11.71482,3.622222,5.718519,4.370371,8.529631,16.51111,12.11852,9.555555,10.65555,12.19259,9.592591,10.44074,8.525927,8.507408,13.51481,11.57407,11.24815,17.67778,18.12222,14.22222,13.27037,12.54815,11.20741,11.17778,7,79,0,0
2.674074,0.5962963,11.2037,16.42592,5.562963,2.025926,16.96297,4.725926,11.02593,16.77778,19.22963,4.262963,5.381481,0.7999999,2.892593,-2.366667,7.514815,0.7148146,1.166667,4.437037,2.537037,4.722222,1.822222,-0.4407406,-1.088889,-6.359259,-4.35926,-6.955555,-5.255555,-9.407408,-2.059259,-0.7296296,-3.355556,5.407407,-1.822222,17.38148,12.04444,14.21111,13.34074,10.27037,8.362963,0.7037036,10.77407,4.985186,18.10741,12.47037,13.93333,5.614816,4.188889,6.296295,2.103704,-0.4333334,-2.996296,-3.055556,3.437037,-1.077778,-5.677778,3.311112,-2.711111,-1.940741,3.681482,-0.4851854,-5.448148,-8.125926,8,78,0,0
-15.18519,-24.24074,0.2888892,5.503704,5.655555,-5.318517,-7,-3.174074,6.485186,9.970369,15.19259,17.98518,9.503703,3.796297,-0.7037038,8.237038,13.91481,10.28148,14.96667,22.17407,20.14074,15.58148,10.71111,12.24445,20.42593,20.77037,15.32593,9.355556,12.81481,20.11482,19.35555,17.6037,-15.94445,-11.71482,3.466667,8.951852,7.75926,12.28889,19.60741,20.01482,12.93704,7.811111,9.085185,12.19259,14.12593,22.17037,19.88889,18.31852,18.62222,19.93704,15.85556,8.348148,13.38889,13.97037,19.56296,21.92963,19.8037,19.11111,14.73704,13.34074,11.94074,17.11852,15.3037,17.72222,9,71,0,0
-8.785185,-8.155556,-8.159259,5.448148,1.225926,-8.233334,-6.085186,-6.477779,-12.32222,-13.43704,-9.551851,-1.355556,-9.033334,-7.522222,-7.225926,-2.344445,-11.03333,-4.422223,-13.21482,-8.233332,-7.062963,-6.818518,-8.162964,-5.737037,-10.56666,-11.14074,-10.94074,-17.45185,-12.35185,-12.34815,-10.63704,-10.54074,-4.640741,-8.22963,4.714815,1.018519,-3.040741,-2.955556,-3.333333,12.81852,8.022222,6.988889,4.948148,5.414814,-5.359259,0.7407409,-4.337037,-7.362963,-4.977778,-1.125865e-07,2.366667,4.662963,-1.914815,-2.025926,-4.666667,-4.762963,-5.759259,-8.992592,-6.592593,-8.048148,-0.6851852,-8.974074,-11.94815,-12.52222,10,75,0,0
