Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-12.86666,-11.58148,-19.18518,-11.44074,-10.81852,-11.07778,-12.34074,-11.64445,-11.5,-10.65926,-8.411111,-7.914816,-7.118519,4.288889,1.681481,5.162963,1.87037,-1.503703,-7.570371,-6.111112,-6.555555,-1.011111,0.996296,-2.470371,5.903704,-1.785185,-2.455555,3.907408,3.574074,-0.6740741,-4.2,-9.051852,-7.255555,-8.403706,-11.84815,-15.02222,-5.862964,-11.37037,-10.50741,-7.933334,-7.322223,-3.592593,2.692593,0.9222222,-3.011111,-6.192593,-7.259259,-6.396297,-5.162963,-1.755556,-1.459259,3.129629,7.040741,0.3555555,-0.7370372,-5.12963,-0.1074076,2.077778,3.88889,11.57407,11.05185,9.15926,1.596296,8.540741,1,77,23,0
-10.1,-12.05926,5.692593,-19.38889,-18.11852,-20.09259,-12.89259,-18.38889,-16.22222,-21.32963,-17.7037,-24.53704,-21.86667,-23.36666,-27.5963,-12.63704,-23.08519,-20.18518,-22.61852,-20.34444,-20.1037,-18.54074,-10.97778,-11.04445,-18.74074,-25.75926,-15.93704,-9.985185,-14.8963,-19.94444,-23.81852,-24.27407,-9.003704,-10.68889,6.096296,-3.066667,0.2666667,-18.7963,-10.96296,-9.407407,-7.1,-1.248148,-8.992592,-9.781482,-4.162962,-14.30741,-18.89259,-22.49259,-15.91111,-11.4963,-8.518519,-5.162963,-13.77778,-10.24815,-10.6,-21.16296,-15.3037,-16.34444,-14.86296,-7.855556,-4.774073,-8.959259,-13.11852,-17.85556,2,80,23,0
-8.048148,6.048148,-26.72963,-12.07037,-16.8963,-11.54815,-8.14074,-20.60741,-17.5,-19.54815,-20.15926,-15.64074,-18.8,-12.68148,-17.27037,-3.77037,-7.95926,-14.52222,-12.76667,-7.511112,-5.481482,-2.862963,1.725926,4.625926,3.32963,3.055555,3.811111,4.455555,1.707407,-2.848149,-6.492593,-14.53704,-3.622222,6.259259,1.911111,-32.47778,-22.71852,-15.51852,-13.32963,-11.69259,-8.014814,-8.892592,0.5666665,-10.88148,-0.4740742,-11.96296,-18.70741,-19.98518,-13.3,-8.025927,-8.225926,-10.57037,2.955555,-5.592593,-1.2,-9.062963,-11.55556,-1.048148,3.807407,1.485185,5.948147,4.859259,-1.181481,1.788889,3,71,23,0
12.03704,26.20741,10.54074,10.32593,16.47037,14.52963,21.01852,12.55556,10.98148,8.266667,4.511111,-2.051852,4.42963,13.61852,10.7963,7.103704,-5.459259,-4.111111,-3.540741,5.422222,0.08888908,-2.733333,3.018518,4.907408,-0.1777779,-9.444445,1.981481,-0.9407408,1.181481,-2.096297,-6.733333,-3.992593,23.72593,14.42963,2.366667,-6.64074,10.62593,20.62963,6.366667,5.803703,2.040741,1.507407,-18.58519,3.607407,23.53703,1.022222,-1.114815,-2.333333,-1.807407,-4.35926,-0.4185186,8.955555,0.3814817,1.533333,-5.011111,-0.9666666,1.425926,-4.788889,-3.462963,3.040741,5.470371,3.155555,-0.0185184,-5.755556,4,75,23,0
-26.58148,-12.97407,-5.503703,-19.34815,-24.75185,-23.54445,-23.65555,-27.10741,-28.49259,-26,-24.34074,-22.82592,-30.92593,-28.23704,-21.78889,-16.01111,-22.60741,-31.26297,-26.1037,-30.3,-24.07778,-22.87778,-14.8963,-17.13704,-9.737037,-18.06667,-15.02963,-13.11481,-17.74444,-21.8,-21.38889,-21.3,-23.18519,-20.98889,-13.72222,-5.911111,0.8370375,-26.22223,-20.11111,-22.63704,-22.68518,-12.49259,-28.81111,-19.00741,-29.38889,-17.65926,-19.5963,-22.82963,-23.21482,-20.10741,-20.17407,-28.27037,-11.21111,-16.77778,-18.86667,-17.4037,-22.82593,-16.6963,-10.29259,-9.262962,-4.77037,-9.944446,-14.7,-8.655556,5,74,23,0
14.60741,5.966668,-11.94815,3.411111,1.714815,4.225925,7.374074,10.34444,2.277778,2.118519,0.1222226,-3.64074,-3.825926,14.58148,3.725926,7.829629,4.340741,-6.340741,-5.181482,-7.85926,-5.27037,0.8666666,9.977777,3.125926,-3.77037,-7.140741,-10.92592,-4.392592,-15.49259,-11.61481,-7.603704,-6.922223,9.129628,13.76296,5.537037,-19.47407,-5.629629,5.670371,3.766667,1.911111,1.774074,-3.344444,-13.64074,4,14.77037,2.896296,-1.1,-3.85926,1.781482,1.7,0.8185184,31.56297,1.796296,0.148148,-2.577778,-5.803704,-6.82963,-3.292593,-1.248148,-0.9888888,-0.8444443,-1.066667,-7.885184,-5.277779,6,76,23,0
4.362962,-5.825925,-7.370371,-2.207407,-1.896296,-3.648148,-2.074074,-6.22963,-3.418519,-7.748148,-4.914814,-11.07037,-13.12222,-14.57407,-10,-6.6,-14.03333,-15.72963,-14.2037,-8.8,-11.73333,-9.000001,-10.98889,1.251852,-7.440741,-14.34815,-6.811112,-0.07777774,-6.737038,-9.525927,-11.25926,-9.362963,6.437037,15.06667,10.21852,-14.79259,9.155556,3.011111,4.92963,9.351853,12.97778,5.214815,5.207407,7,13.57037,3.822222,-2.27037,-6.411111,1.1,2.096296,7.177777,-2.459259,3.422222,5.225926,-4.8,-7.877777,-3.622223,-3.070371,-0.6518518,4.922223,3.722222,3.044444,-3.033333,-4.185185,7,72,23,0
-16.31482,-6.214815,-17.03333,-6.514814,-9.388889,-7.340741,-6.292594,-6.540741,-6.940741,-2.944445,-5.066668,2.7,2.32963,-1.014815,-10.78148,5.014814,6.470371,1.925926,4.103703,9.614815,6.507407,8.166667,7.296296,10.84074,-4.488888,6.974075,4.544445,2.392592,2.337037,7.077777,9.18148,3.922222,-13.93334,-17.44074,-8.699999,-16.78148,-17.2,-10.57778,-7.855556,-2.666667,-0.7703704,-0.1925925,0.9444443,-3.566667,-11.54074,2.511111,2.333333,3.292593,2.670371,3.137037,-0.2259259,3.562963,2.348148,1.303704,-1.511111,5.896297,3.011111,7.792593,7.440741,4.503704,1.692593,7.218518,8.211112,8.674074,8,73,23,0
-14.82963,5.474073,1.292593,3.451852,5.877778,4.5,4.285186,3.792592,9.111111,9.377778,11.37778,8.174074,9.433332,14.32963,9.31111,7.592593,7.677778,6.988889,9.396297,13.07778,7.696296,8.692593,9.251852,13.53333,10.88519,8.796296,8.633333,12.93704,16.23333,13.41481,11.27778,10.61111,4.455555,4.122222,20.92963,0.3629627,5.225925,11.4963,12.8,15.4,15.35926,14.69259,25.92963,18.75185,7.907407,15.99629,10.63333,16.28889,18.85556,18.46296,19.85185,13.06667,18.11852,20.47407,25.47408,15.88889,22.4,17.78889,15.8037,20.51852,20.1963,19.04444,17.26296,12.04815,9,67,23,0
5.896297,-21.56297,-24.87037,-14.21852,-20.28518,-19.5037,-20.37037,-15.05556,-17.86667,-16.7037,-15.82222,-8.622222,-12.42593,-16.94074,-17.03333,1.614815,-10.07037,-11.5963,-7.055554,-7.288888,-6.533333,-10.5,-15.63333,-3.42963,-14.11111,-7.822222,-9.103703,-8.637038,-15.7037,-7.159259,-3.374074,-3.637038,-20.88889,-19.96667,-14.97037,-19.43333,-28.41112,-24.86296,-11.34074,-11.8963,-13.35926,-20.30741,-34.3074,-11.21481,-5.174073,-9.951852,-8.622223,-10.02963,-9.259259,-6.737038,-10.71852,-4.066667,-6.718519,-6.174074,-11.6963,-6.703704,-11.23704,-4.670371,-1.944444,-7.37037,-9.059259,-5.37037,-5.088889,-4.803704,10,64,23,0
