Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-7.148148,-15.52963,-14.67407,-9.34074,-18.18148,-5.933334,-16.34815,-19.84074,-10.51852,7.511111,-13.91852,-16.98889,-15.21481,-13.22963,-16.22222,-15.6037,-16.05185,-15.17037,-3.077778,1.162963,3.144444,-5.396296,-8.055556,-4.862963,-10.85185,-5.381481,-12.17407,-7.403705,2.155555,-5.940742,-7.892593,-11.96296,-13.19259,-7.107409,-6.522222,-6.403704,-7.862964,-3.751851,1.711111,-3.374074,-3.611111,-6.155555,11.2037,-6.181481,1.625926,-6.688889,-1.718519,-6.792593,-1.992592,-8.34074,-7.907407,-9.644444,-11.2,-0.8666669,-2.251852,-1.103704,0.003703682,-2.9,3.992592,-5.648148,-8.188889,4.981481,0.1074075,-6.392591,1,32,17,0
-3.996297,0.5222222,-5.122222,-7.588889,-4.255555,1.051852,-3.288889,-6.681481,-7.514815,6.133334,-3.925926,-2.425926,1.27037,-10.44074,-3.788889,5.692592,-8.57037,0.3481482,1.555556,-0.6185185,3.7,-3.344445,0.6333333,-6.562962,-1.388889,-1.47037,2.25926,-3.9,18.38518,2.774074,-11.7037,-8.014814,-5.37037,-4.496296,-5.92963,0.4296294,6.985186,-3.307408,-2.859259,-7.803702,-8.588889,-13.46296,-12.22963,-3.61111,-3.814816,-2.014815,1.192593,4.596296,1.114815,-5.87037,-8.581482,-6.774072,-8.585186,-8.607408,-7.17037,4.529629,-1.670371,-7.877779,-9.425926,2.711111,-21.66666,-4.744443,3.288889,-5.285186,2,40,17,0
-12.83333,-1.155555,-5.244444,-7.15926,-4.211111,1.685185,3.7,-21.83333,-1.707407,-7.892593,-12.21482,-11.04445,-11.05926,-12.31481,-3.551852,-20.33334,-12.88889,-20.04815,-22.53333,-15.69259,-7.5,-9.837036,-15.6963,-18.63704,-25.28889,-16.82592,-22.73704,-12.1037,-13.28148,-8.407409,-8.918517,-17.02222,-8.514815,-20.14074,-3.914815,-14.86296,-7.3,-12.16667,-13.03333,-12.92593,-27.91481,-18.2963,-13.71111,-12.37037,-15.2963,-13.06296,-14.44445,-20.07778,-18.43333,-16.26667,-12.03334,-12.66296,-11.38519,-15.32222,-18.09259,-18.74815,-18.68889,-11.27407,-16.27037,-16.31852,-14.35185,-12.9963,-13.21852,-18.46667,3,31,17,0
-16.41481,-8.41111,-13.27407,-17.51111,-9.037037,-22.65185,-14.32593,-35.96296,-10.05185,-11.18889,-20.75555,-23.22963,-17.31111,-8.025927,-11.42222,-13.24815,-19.42222,-20.55556,-25.07778,-12.45185,-17.4037,-4.696296,-12.19259,-8.803704,-8.362964,-16.12593,-10.57407,-24.22222,-7.555555,-11.78148,-25.15185,-37.11481,-12.28148,-8.848148,-24.34074,-17.33704,-19.7037,-19.18148,-19.58889,-17.02963,-8.055555,-7.97037,-12.34815,-13.01111,-17.83333,-23.38889,-24.62963,-29.21852,-27.32593,-22.26667,-12.04815,-14.06667,-15.62593,-10.9037,-20.74074,-32.27037,-15.99259,-15.1963,-6.685184,-15.48148,-12.88519,-17.60371,-13.68148,-8.240742,4,36,17,0
-9.433333,-18.68889,-7.992591,-10.03333,-6.725925,-4.24074,-7.622222,-20.2,-8.162962,-17.42963,-1.137037,-1.922222,-7.955555,-2.211111,-1.503704,-5.496296,-1.47037,0.8740742,-6.777778,-7.396296,-6.229629,0.06666659,-14.83704,1.655555,-9.051852,-3.233333,-9.470371,-0.3962963,-4.807407,3.140741,-0.2666664,-12.43333,-14.47037,1.251852,-6.085185,-12.76296,-20.55556,-12.02963,-3.792592,-5.7,-7.433334,-9.314815,-12.68518,-12.88519,-11.86667,-3.203704,-4.055555,-5.537036,-4.785184,-7.166667,-5.659259,-1.040741,7.848148,-3.644444,0.3740742,-6.303703,-0.5296297,-0.4370372,-7.148148,0.5629625,-4.92963,-4.437037,2.322223,-0.9814813,5,4,17,0
-3.485185,-13.58519,-5,1.177778,5.751852,-5.666667,-3.225926,-30.48518,-3.42963,-3.540741,4.496296,5.985184,8.355556,-1.9,-18.92963,2.17037,15.15926,1.377778,13.5037,-9.244444,3.481482,-0.4555556,-5.72963,-5.322221,-4.896296,-0.6629629,1.755556,-0.9148147,1.82963,2.02963,-2.548148,22.31111,-3.577779,-4.785185,-9.785185,-9.314816,-5.792593,-2.674074,-0.7111109,-8.985186,-14.22963,0.4481482,-7.444445,-9.696297,-7.914815,-3.62963,6.462963,5.362963,3.359259,-7.522222,-12.91111,-34.06667,-10.43333,-4.4,-2.759259,3.87037,-1.725926,3.237037,-13.53333,-18.76667,-4.45926,-8.54074,4.262963,7.744445,6,8,17,0
-5.692593,1.981481,-12.27778,-16.73334,-3.081481,-6.981482,-1.551852,-33.0074,1.607407,6.237039,-7.151853,-13.87407,-5.933333,-4.311111,1.122222,19.75556,0.6740741,0.166667,-1.992592,13.63333,1.281482,3.559259,5.518518,3.940741,5.362963,5.166667,19.26667,5.629629,-3.629629,-6.544445,1.148148,1.637037,-15.85556,-16.24815,-20.72593,-14.57037,-10.96667,-11.36667,-18.15926,-16.56296,-13.19259,-12.25185,-21.24444,-12.02222,-14.28519,-11.65556,-13.22963,-6.914814,-6.9,-9.288888,-21.62222,-4.140741,-6.759259,-7.925927,-7.5,4.922223,-2.948148,7.42963,-6.033334,-0.5740741,8.737037,3.944444,3.381481,11.12963,7,2,17,0
-7.877778,-0.8777781,-11.07407,-17.79259,-9.833335,5.170371,-7.062964,-33.03704,-3.618519,-11.98889,-15.13334,-18.02222,-12.33333,0.8777774,-7.244445,-2.048148,-4.403704,-5.122222,-11.38148,-3.318518,-7.803704,-2.62963,-0.2333333,-0.9111114,-3.577778,-2.733334,0.6148148,4.407408,-5.244445,-6.166667,-8.351853,-1.111112,-16.61111,-10.84815,-12.15926,-12.59259,-9.611111,-19.57408,-19.9,-15.78519,-11.52222,-14.57037,-5.451852,-9.507407,-12.75185,-16.02222,-18.79259,-18.34815,-14.35556,-12.56667,-5.103703,-7.770371,-0.9518514,-10.41111,-13.15926,-9.229629,-5.614814,-0.2407414,9.003703,0.7962966,9.803704,3.359259,-2.574074,-0.7222223,8,3,17,0
-9.603703,-3.907408,-6.107407,-5.62963,-7.877779,11.77037,-6.592593,-41.34445,8.059259,-2.340741,-0.3518518,2.525926,4.603704,10.06296,-9.011111,-3.148148,-0.1629627,14.82222,4.833333,13.5037,3.303703,3.225926,0.2925927,-2.596296,3.403703,6.314814,7.22963,4.166667,5.6,9.407407,18.55926,-5.966666,-9.785186,-5.166667,-4.088889,-8.414815,-13.25555,-9.014814,-1.537037,2.67037,0.4703704,-5.296296,-3.985185,-0.7851851,11.14074,6.37037,-0.9962963,-0.9037037,2.148148,4.962963,7.674074,1.048148,2.125926,5.785186,7.881482,3.381481,10.57407,5.392592,-25.56667,2.940741,-8.788889,1.6,12.08889,4.42963,9,9,17,0
-8.225926,-8.507407,-7.051853,-1.855555,-11.51852,-3.125927,-3.77037,2.407408,-6.396297,-23.97777,-11.3037,2.114815,4.155555,5.940741,-0.03333339,2.314815,-0.6814815,-2.714815,5.718519,-7.374074,7.37037,1.522222,2.62963,-15.3,-4.085185,7.018518,-15.78889,0.8851852,-7.522223,3.174074,6.637037,15.12963,-7.403704,0.1703704,4.688889,-5.22963,-12.57407,-9.54815,-3.496297,-3.411112,-8.551851,8.807408,-5.033332,-6.533334,-2.511111,-6.266665,-4.670371,-2.84074,2.174074,-3.492593,-6.637037,5.018518,-4.54074,4.62963,5.37037,-0.359259,3.518518,-8.31111,15.72593,0.07777781,-4.348148,1.033333,4.396297,-0.6666667,10,10,17,0
-7.114814,-0.7888887,-7.440742,-5.08148,-9.011111,-2.318519,1.703703,-7.081481,-1.481481,4.811111,3.574074,-1.337036,-2.259259,-1.529629,1.711111,11.53333,2.648149,-5.3,-2.681482,1.851852,-2.014814,1.548148,3.025926,-3.048147,9.888887,0.740741,-0.07407409,7.988889,-18.05926,-1.025926,-11.89259,-5.540741,-14.82222,-7.044445,5.088889,-11.14815,-7.511111,-10.41481,-6.003704,-8.740742,-2.055556,1.625926,-8.166668,-1.696296,-0.9037042,-3.259259,-5.062962,-0.8148154,-1.407407,-0.8259262,-3.525924,2.459259,11.41852,2.540741,0.03333311,0.1000008,1.525926,-5.885185,15.53333,3.2,9.970371,7.437037,7.107408,0.7037038,11,5,17,0
-2.948148,-1.155556,0.1703704,2.859259,3.185185,1.988889,4.333333,5.488889,1.277778,3.596297,8.322223,2.037037,0.4629629,3.314815,6.066667,10.36667,2.996297,0.1333333,0.5370371,13.64815,3.1,2.125926,13.8,6.407407,4.555555,14.56667,4.981482,6.218518,11.66296,10.94074,7.377778,-6.844443,-2.3,-4.633334,7.077777,5.222222,0.5851851,2.074074,4.392592,7.944444,4.033333,4.233334,15.12963,14.25926,9.451852,8.125927,1.555556,4.637036,7.014814,11.26296,14.2,14.29259,17.73704,4.751852,10.62222,6.203703,15.92222,9.781481,18.48889,14.97407,3.503704,11.76296,12.13704,20.92222,12,6,17,0
-7.425926,-1.037037,1.42963,7.588889,-3.981482,4.266667,7.033332,31.85185,-3.133333,2.140741,9.18889,8.666667,12.86667,5.959259,3.288888,4.444445,-0.4222221,0.5000002,3.607407,7.94074,1.111111,1.007407,4.525926,-1.559259,-3.648148,-3.018519,-5.829629,-3.785185,-3.848148,-2.111111,-1.996296,23.47037,-5.433333,6.214816,-15.12222,9.9,-2.103704,6.077777,8.048148,11.89259,9.788888,2.877778,2.151852,15.12222,17.6074,14.6,9.214815,7.181482,11.71111,13.5037,11.34444,6.837036,9.02963,11.93333,6.603704,3.607408,8.796295,9.040742,8.844443,2.822222,-2.12963,3.27037,4.981482,-4.429629,13,17,17,0
2.444445,5.492592,4.618519,7,4.037037,0.4962963,1.377778,0.962963,6.151851,-2.092592,8.192593,18.77037,14.97407,6.185185,-0.1444444,8.018518,15.39259,14.11852,14.18889,22.81852,16.68889,11.68148,6.451852,6.5,4.648148,9.103703,24.18889,-4.240741,8.792592,9.02963,10.77407,25.45555,-1.262963,9.722223,0.8074074,5,-2.725926,3.8,8.677779,11.47037,9.607408,6.77037,1.574074,8.714814,8.92963,13.05556,9.285185,11.4963,16.60741,15.88519,11.12593,8.637037,-3.996296,12.6963,18.18148,16.71852,14.95926,24.05185,2.618518,12.15555,4.15926,14.56667,16.31852,5.81852,14,20,17,0
2.829629,-7.388889,-2.285185,0.9444444,1.659259,-8.025927,-3.285186,-39.66667,3.214815,-3.877778,1.066667,6.718518,1.085185,-4.418519,5.892592,8.266667,-6.699999,5.125926,10.11481,15.09259,4.644444,1.018518,5.159259,3.437037,9.781482,11.1,15.36296,13.30371,-4.877779,10.1037,-12.1963,-62.08518,0.8481481,9.022222,-3.933333,4.585185,5.222222,4.440741,8.833333,6.007407,-0.537037,-14.44074,-0.8962963,2.1,8.977777,5.555555,9.522222,10.64444,13.68518,11.11482,6.133332,4.666667,1.566667,7.707407,15.88519,15.95185,5.929629,9.896296,3.040741,11.14815,-10.76667,1.003704,6.588889,-1.548148,15,11,17,0
-6.137037,-10.71852,-10.15185,-10.90741,-14.04815,-10.53704,-3.140741,-4.333333,-9.42963,-11.83704,-11.87037,-5.488889,-0.2370369,-3.811111,4.340741,3.725926,3.57037,0.6555557,-2.166667,-5.844444,-2.437037,-1.240741,-0.2777778,-2.707408,-12.5,0.474074,-2.707408,3.225926,-1.57037,-2.777778,2.14074,-3.733333,2.492592,-9.570372,-6.540741,-6.748148,-1.992593,-5.125926,-6.748148,-2.181481,-3.059259,5.277777,6.196296,-7.064254e-08,1.796296,-5.885185,-7.596297,-5.581481,-1.677778,1.459259,3.314815,2.922222,9.903704,3.488889,6.259259,-0.8962962,1.911111,5.996296,-4.255556,2.511111,8.318518,6.081481,6.048148,6.840742,16,13,17,0
-1.87037,-2.962963,-4.737037,-11.10741,-7.518518,-4.559259,1.84074,-13.47037,5.537037,5.222222,-0.5629626,-1.103704,-5.851851,6.474075,9.351851,-1.125926,9.277778,3.085185,-5.837037,2,-3.9,5.47037,9.892591,3.377777,1.851852,1.925926,10.02963,-0.4222223,-7.774075,-6.022222,-12.01852,-7.325925,5.27037,-4.766668,-8.262963,-4.985185,-8.400001,-9.103703,-10.63704,-4.659259,-8.244444,-11.67778,-5.137036,1.2,-1.02963,-6.811111,-8.900001,-8.825926,-8.148149,-4.055555,-2.174074,3.981482,9.314816,3.6,-5.114814,-7.951852,-4.588888,4.874074,-10.63334,8.803704,10.67037,5.977777,-2.133333,7.581482,17,66,17,0
11.12593,17.91111,10.3,10.8963,16.21852,21.1963,5.111111,15.08519,13.9963,27.1037,15.43704,15.67778,11.67407,17.7037,15.61852,14.43704,12.52222,10.52963,14.25185,12.94815,8.77037,12.05926,10.47037,2.492592,11.88148,11.73333,8.125927,0.4185185,3.833333,9.155556,20.54074,14.6037,6.622222,4.437037,10.61111,5.774075,6.862963,10.45185,7.625926,9.355556,4.462963,-1.503704,7.24074,6.974073,11.54074,13.14074,12.78889,18.24444,14.01111,8.614815,3.062963,6.544445,22.33333,7.288889,7.774074,10.15556,14.64445,12.43333,15.98889,10.84444,12.06667,4.807407,9.262964,5.025926,18,62,17,0
-8.874074,5.003704,-4.074075,-5.177777,-4.237037,-3.785185,-0.6296297,-10.85185,-3.507408,-2.607408,-4.037037,0.1185184,-8.88889,2.640741,0.9740741,3.325926,-1.518519,-3.411111,-0.637037,2.122222,4.244444,5.751852,6.651852,8.807407,10.57778,3.855555,-5.611111,0.3370371,8.181481,8.914815,9.307407,2.051852,-9.655556,-12.64074,-6.351851,-9.055555,-13.21482,-7.681481,-8.570371,-6.944445,-11.02963,-3.237036,-2.955556,-7.462964,-7.196297,-3.325926,-8.774074,-6.792593,-8.81111,-3.603703,8.288888,1.366667,1.625926,5.022223,-1.003704,-7.022223,0.6222224,-2.492593,7.537037,9.340741,7.007408,10.21111,1.722222,5.196296,19,70,17,0
11.99259,3.844445,10.49259,13.7,8.64074,6.118518,2.533334,-5.318518,-3.1,21.36667,11.46667,16.27778,8.044445,10.58889,1.129629,5.433334,-2.711111,0.5296297,11.59259,5.877777,7.418519,0.2259259,4.762963,13.34445,11.95555,1.440741,-5.429629,9.299999,4.988889,5.681481,6.751852,23.95185,5.766667,20.73333,8.64074,10.4,6.548149,12.68889,14.05185,10.03333,5.051853,13.42222,3.299999,0.9740741,4.814815,16.72593,14.12963,12.81111,11.29259,8.351851,5.181482,1.014815,6.77037,6.737037,9.755555,11,10.70741,2.692593,10.65926,10.28519,-4.085186,11.55926,3.240741,-0.02592595,20,65,17,0
3.522223,1.785185,0.4148146,2.859259,8.937037,4.333333,1.948148,2.477778,7.040741,11.27037,0.7925927,6.096296,4.111111,5.659259,4.907408,4.207407,2.366667,0.6703704,9.340741,9.762963,4.285185,0.007407568,-1.359259,-2.296296,3.981481,1.288889,8.633334,10.52593,13.13333,15.62222,-3.125925,-4.014815,-4.277777,-7.681482,-6.607407,-3.525926,6.814814,6.837037,4.462963,-2.84815,-8.477778,1.407407,-8.311112,-9.144444,-3.57037,-0.3333336,3.514815,2.251852,2.074074,-3.829629,-5.75926,-9.811112,2.7,0.3814815,2.129629,12.93333,5.377778,4.914814,-1.325926,5.618518,11.12222,12.65926,13.74074,5.259259,21,63,17,0
-9.214814,-16.07408,-13.65926,-18.51111,-6.937037,-19.40741,-6.525926,-6.455557,-9.303704,-28.41482,-9.011111,-18.26667,-19.14815,-15.11111,-6.685185,-9.596296,-14.48889,-22.05556,-17.7037,-9.422222,-12.9037,-18.06296,-7.707407,-6.703703,-16.51481,-13.35556,-21.4,-1.881482,-21.7,-22.14074,-16.51852,-20.16667,-4.5,-9.048149,-3.466667,-10.11481,-12.31111,-15.88148,-13.85556,-12.33704,-11.87778,1.492592,-1.418519,-4.807407,-6.411111,-13.9963,-13.47778,-15.62222,-12.82222,-12.24444,-6.492593,2.362963,3.077778,-4.714815,-14.53333,-11.98519,-11.5,-6.929629,5.959259,-2.466667,-9.725926,-2.181481,-11.38148,-10.21111,22,69,17,0
8.207408,8.929629,12.97407,17.32223,17.35555,9.185185,7.503704,15.95926,12.69259,39.03704,25.62593,15.26296,11.86296,2.622222,13.62222,5.62963,-3.959259,14.85556,13.94815,22.17407,9.41852,2.622222,0.9000001,-9.037037,-0.0592592,6.666667,-4.896296,-5.9,-1.314815,14.65926,3.155556,29.73333,19.44444,-0.148148,6.940741,15.1963,14.97778,20.57778,16.15556,13.4037,11.26296,-5.77037,13.83704,8.281482,20.07037,21.5963,20.86666,19.94074,22.51111,15.49259,13.04074,6.492593,5.681481,4.722222,9.796295,18.24444,7.974073,7.562962,7.929631,11.95926,-1.581481,8.022223,5.581481,6.377777,23,20,17,0
