Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
2.674074,3.837037,5.740741,3.044444,1.425926,-3.796296,8.081481,4.274074,-0.7074074,3.944445,-1.033333,1.337037,5.766666,0.3259258,2.996296,9.733333,10.28148,11.07778,4.225926,7.72963,12.27407,9.429629,6.751852,6.637037,17.08889,5.381482,5.544445,6.096296,4.748148,8.511112,6.188889,2.992593,-3.785186,0.6444445,3.311111,-1.074074,1.722222,1.411111,3.922222,-3.355555,1.140741,6.562963,-7.422221,6.585186,0.625926,-0.007407188,-1.714814,-0.3851852,1.214815,4.537037,4.196296,9.040741,8.018517,4.437037,5.5,3.174074,7.685185,12.1037,0.7370369,8.74074,12.74074,8.111112,7.737037,4.974075,1,14,5,0
3.651852,7.444445,12.57037,7.733333,5.462963,3.6,9.518519,6.470371,7.781482,5.737036,7.433333,13.3963,13.87407,10.78889,1.314815,7.97037,10.06667,10.48889,6.814816,11.15185,12.35185,10.00741,11.33333,-0.8962964,9.577778,10.80741,8.559259,-0.8555555,3.97037,9.803704,11.54445,11.72963,12.81852,8.451852,18.24074,11.98148,8.418519,9.062963,12.36296,11.86296,20.93704,10.63704,26.40741,7.418518,11.08148,9.851851,8.070369,7.633333,8.651852,10.93333,10.13704,12.7,13.52963,10.53704,9.937037,8.65926,9.314816,5.518518,11.24445,8.588889,13.36666,9.737037,8.848148,0.5888889,2,15,5,0
-12.79259,-0.4074073,-6.444445,-7.103703,-10.11852,-9.281483,-3.125926,-5.633334,-5.285184,-8.559259,-6.585186,-5,-6.233334,-0.5481481,1.544444,0.6777778,0.4333333,-4.477778,-1.677778,-1.807407,-5.514814,-1.192593,-0.4259259,0.474074,-0.6444443,-3.97037,-3.003704,-1.459259,-6.018518,-1.388889,0.6148146,-2.325926,-6.111111,-4.874074,-9.951852,-4.825926,-6.062962,-7.137036,-8.474074,-4.733334,0.814815,-1.103704,-0.05185185,-2.422222,-6.514816,-5.3,-5.148148,-5.04074,-3.911111,-3.877778,0.8259257,-2.37037,0.1296295,-1.522222,-2.892592,-3.65926,-1.644444,-2.144444,0.6740738,-3.170371,-13.31481,-5.725925,-6.62963,-3.285185,3,12,5,0
7.751852,12.07407,3.725926,6.981482,5.5,10.53333,5.418519,2.803704,7.896296,9.233334,4.422223,-1.522222,2.077778,10.42963,9.051852,7.5,12.92963,8.507407,7.618518,7.444445,7.033332,8.8,8.022223,12.08889,4.588889,9.466668,8.481483,11.54815,6.644445,7.799999,6.007407,5.507408,2.307407,3.851851,6.614814,1.188889,4.714815,4.596297,3.125925,1.348148,-2.366667,5.214814,-3.659259,0.9074075,2.851852,3.811111,2.825926,5.240741,4.381481,5.048148,5.907407,2.455555,3.903704,7.840741,5.851852,6.022222,9.325926,6.781482,10.54445,8.285186,8.607408,3.366667,8.65926,8.34074,4,18,5,0
-12.8037,-29.38889,-25.51852,-25.24074,-13.45556,-11.99259,-23.91852,-20.13333,-21.14815,-19.72593,-22.75185,-25.13334,-20.68148,-25.08518,-18.42593,-29.37778,-25.88889,-19.02963,-23.18518,-24.93333,-23.14074,-23.52222,-27.41852,-23.4037,-26,-22.85925,-25.77036,-22.28148,-24.01482,-28.92964,-26.55555,-27.38148,-0.7185186,-7.940741,-16.32963,-15.65555,-22.92222,-25.32222,-22.32593,-22.0963,-22.7,-21.97037,-29.5,-24.74074,-28.1,-25.99259,-27.43334,-27.86667,-27.26296,-28.15926,-30.35555,-18.8963,-28.98148,-32.4963,-30.52592,-28.21111,-30.2,-30.17778,-29.95926,-32.35556,-22.65556,-8.407407,-27.74074,-21.49629,5,51,5,0
6.081482,5.703704,13.40741,10.20741,3.62963,-0.3925928,4.340742,8.799999,6.044445,7.381482,8.137037,7.766666,13.57037,9.418519,5.081482,9.703703,11.38889,11.41852,9.985186,11.67778,12.8963,14.27407,6.237037,0.8185184,7.166667,13.73704,3.011111,-4.992592,-0.6592591,10.45926,14.4963,10.5963,-2.540741,4.829629,7.144445,0.6888888,7.02963,6.22963,7.744445,5.27037,7.966667,10.65556,4.533333,6.844445,5.462963,6.270371,6.118519,5.144444,7.07037,5.314815,6.537037,5.159259,7.574075,7.533334,9.000001,8.281483,9.307407,11.08148,7.670371,3.877778,3.118518,-5.822222,6.796296,2.566667,6,57,5,0
7.351852,12.81111,18.20741,20.2037,13.32593,6.796297,5.448148,12.43333,15.69259,15.23703,15.62222,24.65926,17.26297,13.41481,8.544444,14.7037,16.65555,19.78889,19.41482,24.08518,22.06296,18.43704,12.62593,7.866667,11.33333,20.91852,12.68148,7.9,12.7963,22.85185,25.48889,23.04445,11.23333,6.470371,5.933332,11.72963,14.61481,17.46297,13.44074,15.63333,17.35185,6.574074,7.140741,8.014814,14.11482,16.48889,19.25555,20.06297,19.3037,16.82593,12.8037,7.151852,13.61481,18.04074,19.55926,21.65926,23.54445,27.61482,22.38148,18.52222,6.837037,8.125926,25.41481,13.98889,7,52,5,0
1.288889,3.274074,4.081481,0.2592596,6.374074,3.440741,3.414815,-0.02592571,2.514815,7.062962,3.255555,0.2185184,5.799999,8.422221,3.355556,11.16296,8.355556,6.418519,5.681481,8.851851,9.840741,5.411111,11.67778,9.474074,0.7777778,6.425925,6.251852,1.551852,8.574075,8.318518,7.622222,4.485185,-1.922221,3.848148,9.14074,9.944445,4.811111,-2.088889,6.151852,3.82963,-2.281482,13.75185,4.585185,11.16667,6.118519,4.744445,3.203704,2.355555,5.781482,3.737037,7.377778,9.044444,10.22222,9.177778,8.2,5.137037,7.374074,8.848148,6.211111,9.740741,10.74444,6.622221,5.777777,2.277778,8,53,5,0
1.611111,-5.27037,1.140741,-2.974074,-8.344444,-12.64074,2.203704,-7.114814,-7.3,-5.12963,-2.281482,0.5222223,-2.314815,-12.32963,-4.711111,-1.437037,-7.248147,-3.844445,-2.466667,-0.122222,-0.2296295,-0.1037039,6.318518,-1.448148,-3.259259,-2.948148,-7.177779,-2.822222,-4.12963,-1.933333,2.277778,-0.9481483,0.9703702,2.707408,5.911111,-1.281482,0.9370376,-2.433333,-0.7999999,-2.485185,-7.362963,2.196296,-4.699999,-0.422222,3.092592,-1.837037,-1.666666,-1.685185,-0.2703702,0.1592594,-1.411111,4.514814,3.285185,0.6370372,1.711111,-0.8259259,0.9740741,1.548148,-3.566667,2.922222,7.366666,2.333334,-2.581481,-3.644444,9,54,5,0
-4.718519,-8.051851,-7.944444,-12.56296,-15.08148,-9.418519,-1.818519,-8.777778,-6.218518,-10.77037,-13.3037,-4.6,-10.88519,-11.46667,-13.97037,2.211111,-3.962963,-7.977779,-3.111111,1.959259,-1.025926,3.051852,5.440741,3.885185,7.377777,9.762963,5.388889,3.951852,4.837037,8.588887,1.411111,-2.262963,-7.362963,-3.677778,-2.648148,-8.214814,-5.503704,-7.422223,-11.75926,-11.08519,-8.577777,-3.618518,-4.870371,-11.7037,-9.14074,-9.444444,-11.24444,-8.492592,-8.244444,-9.411111,-4.011111,-1.007407,2.22963,-2.677778,-3.492592,-2.766666,3.837037,2.4,5.085186,5.014814,2.366667,-3.355555,7.614815,4.407408,10,14,5,0
