Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
6.151852,5.418519,12.97037,15.51111,16.28148,7.822222,5.218519,3.074074,8.648149,14.21852,16.23334,14.46667,13.18519,6.888889,6.27037,-5.051852,5.962963,11.7,15.74815,13.45555,12.48518,6.666667,1.9,-4.255555,4.544444,10.92222,7.659259,-0.7629629,8.337035,11.00741,14.43704,16.00741,18.22222,0.8111115,19.55556,14.76296,15.21481,16.43333,17.09259,15.20741,17.95556,10.58148,11.14815,16.96296,15.49259,16.46667,17.60741,15.62593,16.38518,14.94444,15.86666,15.54815,9.411111,13.28148,15.18519,15.90741,15.73333,14.93333,12.41481,8.992593,3.159259,7.662963,13.25185,4.651852,1,65,38,0
8.492593,11.85926,12.1037,12.08889,10.04074,9.122222,10.5037,8.574075,9.437037,8.314815,8.548148,9.155555,7.744444,9.485185,11.10741,5.074073,6.862962,9.637037,11.29259,12.07408,12.16296,8.988888,6.418519,1.081481,8.162962,10.47778,9.737037,2.451852,5.774073,9.425927,12.0037,11.16667,10.01481,-3.503704,-2.940741,4.862961,9.674074,9.174073,6.533334,2.003704,5.259259,3.385186,2.548148,3.925926,3.940741,6.344446,8.218518,9.433331,8.148149,5.848148,5.514814,2.533333,-0.3148148,4.7,8.466667,10.01852,10.99259,8.751853,5.185184,0.6777777,-1.677778,2.244444,9.07037,3.34074,2,62,38,0
6.488889,15.31852,10.91852,7.392593,6.259259,6.677778,9.829629,3.57037,4.666667,3.62963,5.892593,4.72963,1.918518,3.481482,2,0.7074077,3.296297,3.003704,7.12963,8.211112,5.792593,4.488889,1.877778,1.774074,4.422223,5.522222,7.081482,2.940741,3.170371,7.181482,8.633333,8.285185,11.74445,5.9,17.1037,8.703703,9.629628,6.425926,7.066666,6.959259,10.28889,11.28148,11.61852,5.34074,6.855555,5.803704,6.844444,6.974073,6.811111,7.225926,8.707408,9.18889,5.218518,5.377778,7.562963,7.081481,7.837037,7.025927,4.762963,1.603704,1.696297,1.666667,6.870369,3.081482,3,70,38,0
3.722222,4.925926,3.018518,3.144444,3.159259,4.45926,1.344444,5.040741,4.377778,5.170371,4.381481,5.577778,4.848148,5.637038,4.72963,2.766667,3.87037,5.762963,8.103704,9.048148,8.214815,5.674074,3.862963,-1.311111,3.818518,7.007407,2.725926,2.240741,1.42963,8.196296,10.07778,7.981482,-1.018518,-3.803704,9.44074,2.144444,0.9407406,2.992593,3.681481,3.648149,4.092593,2.262963,3.137037,3.085185,4.548148,3.859259,3.337037,4.185184,4.514814,4.592592,1.311111,6.585186,5.351852,5.088889,6.737037,6.055555,7.685184,7.381482,6.133334,4.52963,2.422222,4.129629,8.544444,3.918519,4,68,38,0
-32.77778,-24.37037,-29.99259,-30.83333,-33.42223,-27.9,-25.25555,-27.36296,-28.21482,-36.36666,-33.22963,-33.3963,-31.18148,-28.37407,-10.05926,-21.5963,-27.33333,-32.97778,-32.72593,-28.35926,-29.58889,-26.94815,-21.04815,-17.14444,-27.06296,-24.08889,-26.24074,-23.78148,-29.6,-29.67037,-30.07778,-31.12963,-12.37407,-29.52593,-29.55926,-32.81482,-33.69259,-33.95926,-33.56667,-34.8037,-41.05925,-29.68518,-26.24445,-17.06667,-29.44444,-33.36666,-34.30371,-34.13704,-33.57037,-32.92963,-31.66667,-27.54444,-30.72222,-31.52222,-32.21481,-32.32222,-32.75185,-32.51852,-31.32222,-29.06667,-25.77407,-31.11852,-31.23704,-30.94444,5,52,38,0
-20.38519,-5.218519,-7.9,-4.54074,-8.066667,-2.118518,-1.948148,-1.622222,-2.525925,-2.196296,-0.5666666,4.351852,4.181481,1.733333,2.718518,7.75926,5.707407,4.537037,6.974073,8.114815,7.688889,8.496297,7,7.7,6.27037,11.81481,7.174074,5.092593,5.774074,11.01852,10.08519,9.137037,-8.722222,-7.644445,-6.566668,-2.055555,-4.488888,-3.774074,-2.481482,0.4851854,-10.55185,1.533333,4.681481,-4.614815,1.888889,0.6777773,-0.433333,4.007408,5.903704,7.414814,7.166667,2.811111,8.740741,9.94815,9.862963,9.088889,10.44815,11.34074,9.555555,10.25926,8.966667,10.52593,8.692593,7.651852,6,54,38,0
13.68518,25.28148,20.9963,17.65556,16.54074,23.05926,21.53333,19.37037,17.52963,18.97778,16.24074,16.2963,16.70741,13.88148,8.544446,14.55556,14.88518,14.18148,14.24444,15.87037,13.67037,13.48889,10.96667,6.12963,7.718519,13.04445,6.848148,5.733333,7.981481,13.15185,14.78148,14.86667,10.01852,18.17778,17.02963,17.19259,18.17037,15.01111,15.68518,17.99259,21.08889,15.53333,14.08519,8.774075,16.2037,15.07407,13.90741,17.21111,15.84445,16.32593,12.54074,12.22963,13.00741,14.37778,15.81852,16.68518,14.28889,13.85926,10.90741,11.18889,8.674075,8.477777,8.414816,6.551852,7,59,38,0
11.38889,14.27037,15.83704,11.96667,15.09259,17.19259,22.34815,21.25185,17.77037,13.67407,10.2,10.41852,15.01481,16.84444,21.32963,20.40741,16.33333,14.85556,11.22593,11.14074,13.82963,17.04074,15.46296,16.98889,17.18148,12.91481,10.65926,8.618519,8.592592,8.392591,9.937037,8.351851,6.718519,14.27778,12.08519,14.54074,12.6037,11.72963,12.28889,12.88148,16.79259,13.84074,10.81111,8.777779,12.39259,11.37407,8.277778,7.65926,9.170371,11.37778,10.72222,10.77407,10.5963,10.32963,10.9963,10.14444,10.83704,11.27037,11.43704,7.048149,6.825927,7.948148,10.46296,7.996295,8,56,38,0
28.38148,21.82593,26.21111,22.43333,25.49259,21.75926,21.21852,14.85926,19.9,20.8963,23.38518,23.42592,20.54444,19.54074,22.9963,16.56667,20.14074,23.87037,22.92593,23.27037,23.51111,22.99259,19.51852,14.81111,24.71852,23.01852,19.85185,15.23704,19.17037,22.33333,23.11852,21.44444,25.14074,20.77778,19.07407,23.13704,23.5,21.81852,22.92222,22.1037,17.16296,16.64074,14.98148,16.42222,20.19259,21.67407,22.47408,22.53333,19.97037,17.27037,17.34815,8.944444,13.79259,15.45185,18.86667,21.50371,22.39259,20.12222,17.94074,13.33333,13.08519,15.38148,20.1,16.58518,9,55,38,0
2.292592,5.966668,7.366667,6.744445,6.951852,3.840741,4.688889,8.585185,5.522222,5.992591,8.14074,10.7037,7.114814,7.014815,-1.496296,6.037036,7.714814,10.02963,12.91852,13.02963,12.31111,8.985186,7.640741,4.285185,7.837037,12.93333,12.09259,8.018519,9.188889,13.12963,13.86296,13.72963,8.222221,12.6963,12.58148,11.46667,8.444445,8.822224,11.1,12.07037,11.47778,13.60741,13.8963,13.81852,13.06296,12.19629,9.503704,11.88148,13.75556,14.65926,14.14815,11.40741,13.25555,13.83704,15.51482,15.54074,15.21852,14.05555,12.34074,10.07037,8.84074,8.103703,13.33704,8.199999,10,58,38,0
