Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
3.525926,5.481482,2.218518,3.192593,-3,1.281482,2.303704,2.792593,0.5518517,-0.2962965,3.211112,-3.074074,-5.796297,2.540741,-3.755555,-7.218519,-7.711111,-6.103703,-10.65185,-7.685185,-5.603703,-5.981482,-7.8,-8.200001,-9.451852,-9.444445,-12.06667,-12.51852,-12.41111,-10.9,-10.59259,2.544445,2.177778,-2.444444,-0.4703703,-1.225926,1.044445,5.562963,2.714815,-5.462963,-5.081482,-2.455556,-8.262962,-5.788889,-6.251853,-0.5296298,0.3481482,-5.074074,-4.251852,-6.114816,-1.451852,-7.9,-13.33333,-10.01481,-8.500001,-5.125926,-10.53333,-14.47778,-9.622222,-26.05926,-15.99259,-11.39259,-11.04445,-8.918519,1,2,1,0
22.51111,18.1,24.32223,25.17778,21.50741,21.3037,11.35926,15.08148,17.55185,21.35926,29.40741,25.01111,22.63704,16.98889,12.17407,8.059259,17.51111,21.22222,23.92592,20.41852,20.78518,14.78519,5.75926,-6.425926,8.900001,16.40741,9.614814,7.359259,12.02963,16.37778,23.2,26.02593,17.49629,21.89629,13.47778,25.61111,23.47777,31.26666,27.44444,27.91481,15.21852,22.28518,14.44074,17.58518,23.88519,29.31482,31.32963,25.45556,26.12222,22.04815,19.54074,13.52593,19.1,19.17037,21.59259,24.97037,25.8963,16.11852,19.65185,33.98148,1.640741,11.91111,18.80371,14.64074,2,6,1,0
14.05556,6.033332,15.54074,17.62593,8.574075,7.644445,6.699999,15.0963,6.874074,8.207406,5.962963,9.703705,6.003704,0.951852,5.803704,2.314815,4.159259,1.111111,7.27037,1.018519,1.177778,-0.5518519,0.4666667,4.251852,-0.6037037,-0.8148148,-0.2111111,-1.185185,-0.7037037,4.566667,2.944444,6.892593,20.12593,10.08519,17.19259,23.55926,19.58889,21.4,21.15186,20.38148,8.844445,13.12963,6.844445,10.85556,16.56296,17.57037,17.8963,11.47407,13.52222,12.51852,9.959259,4.014814,10.64815,6.644444,13.15185,7.011111,9.703704,19.30741,2.740741,2.948148,-9.625926,2.507407,2.644444,4.803704,3,1,1,0
18.54815,11.74444,17.27778,13.9037,16.85555,11.80741,6.388889,12.56296,12.83333,13.71481,13.29259,14.33704,16.46297,14.35185,12.66667,7.866668,8.737037,12.15926,15.86667,10.15926,10.5,11.17037,7.959259,1.525926,8.01111,9.014815,2.825926,-2.266667,6.792592,7.144443,9.981482,12.70741,13.67037,9.34074,19.72222,14.7037,8.759258,10.83333,14.18519,9.792591,0.2814814,10.07407,4.925925,9.770371,12.58148,9.970371,14.44815,13.36296,11.21852,12.36296,7.474074,4.114815,-4.02963,13.75185,11.67778,11.91852,14.9037,13.84445,7.392593,11.04815,-6.940741,7.881481,9.92963,6.040741,4,5,1,0
-3.044445,-3.655555,-8.940741,-10.84445,-9.959259,2.888889,-9.714814,-5.407407,-8.992592,-8.896297,-6.833334,-5.755555,-6.785185,-6.933334,-7.844444,-8.233334,-7.885186,-6.440741,-0.1777779,1.281481,-2.307408,-5.77037,-9.71111,-9.077778,-4.362963,-1.644444,-3.174074,-8.285186,-1.659259,10.14074,1.9,2.677778,-1.062963,0.9518518,6.022223,-4.485185,-4.866667,-3.122222,-8.299999,-5.651852,5.018518,-2.518518,-0.5074075,0.06666657,-3.32963,-4.425926,-2.485185,-2.303704,0.5185183,0.7296296,-1.974074,-2.692593,3.737037,-0.448148,1.811111,-4.155555,6.733333,4.640741,-1.074074,-9.625926,4.511111,-3.970371,-1.374074,-10.85555,5,3,1,0
1.944444,-0.1148147,-1.366667,-2.944444,-6.392592,-3.003704,-6.37037,-5.840741,-5.292593,-6.562962,-7.337037,-0.6037037,-6.41111,-3.418518,-6.359259,-4.148148,-4.314815,-5.266667,-3.451852,-1.177778,-2.477777,-4.466667,-2.455556,-2.174074,-4.955555,-1.655555,-2.414815,-5.881482,-2.796297,-1.766667,1.392593,1.740741,8.933333,5.840741,-1.514815,0.5666667,3.414815,0.2,5.211111,5.133334,0.4925925,-6.444445,2.025926,-2.103704,-1.437037,0.174074,0.4333332,0.9111111,1.518519,-0.6444443,-4.155556,-2.607408,4.933333,-5.759259,-3.82963,-1.503703,-2.025926,2.485185,-5.696297,-21.02222,3.444444,-7.018518,-2.833333,10.05185,6,26,1,0
4.825926,3.033333,2.451852,3.033333,4.259259,-0.2518519,0.2777776,3.007407,3.207407,2.514815,21.18889,4.403703,3.344444,2.962963,-2.5,-1.392593,0.4703707,1.937037,2.118518,3.996296,0.3925924,-1.096296,2.148149,-1.851852,-1.859259,-0.3592594,-4.685185,-1.5,-1.059259,0.8333334,2.311111,5.196296,2.148148,3.788889,-2.255556,3.374074,-2.122222,5.377778,4.474073,-1.4,17.40741,-2.074074,4.355556,5.877778,8.188889,3.970371,8.281482,5.174074,5.740741,5.585185,7.022222,7.285186,-3.818518,8.733333,4.511111,8.066668,3.014815,5.844445,6.65926,-2.748147,80.23333,1.562963,3.407408,3.007407,7,30,1,0
9.981482,5.481481,10.56296,13.66296,8.14074,8.377778,-1.062963,2.9,6.162964,12.3037,18.78518,12.94815,11.72222,-2.4,-2.974074,-0.3407408,4.922223,6.196296,8.118518,6.622222,5.414814,3.225926,2.725925,-1.607407,-0.1,3.377778,-1.366667,-0.2444444,0.0592593,3.496296,10.96667,16.2,7.611112,11.38519,11.98148,18.92593,14.1037,19.80741,16.46667,21.75926,16.5963,19.15185,15.02593,17.57778,22.98889,20.59259,26.0963,17.34074,17.50371,18.67778,20.04815,16.20741,9.025926,14.87778,14.2963,19.18518,12.26296,37.76296,13.92593,-9.725927,-8.737037,28.97778,8.448149,-0.9074074,8,27,1,0
12.66667,8.888888,12.97778,16.88148,16.85926,8.266667,3.959259,2.45926,7.303704,9.907409,14.56667,11.06296,7.125926,1.792593,-2.592592,-0.8888888,2.762963,6.833333,5.303703,3.918519,0.3222223,0.7666667,-1.562963,-5.333333,-1.733333,-0.814815,-3.685185,-3.022222,-0.8259259,-1.97037,4.318518,4.959259,11.49259,7.700002,0.7592592,15.2037,13.77778,22.80741,17.00741,11.22222,12.87037,7.122222,7.474074,8.592592,16.74815,15.85185,15.15185,11.62963,13.84815,11.07778,9.31111,9.674073,11.09259,11.51111,11.97407,8.455556,7.007407,7.207407,7.4,16.8,0.351852,1.262963,1.137037,-1.874074,9,21,1,0
21.96667,19.56296,21.44074,28.50741,27.21111,33.7963,22.97408,35.03333,22.91111,27.11852,75.94444,26.90741,20.31111,14.12592,14.6,12.52963,16.21852,21.72963,21.25555,20.08148,13.8037,13.8037,11.98889,2.959259,7.948148,11.27407,3.522222,-1.107408,5.159259,17.19259,17.26667,28.58518,14.99259,22.02222,17.80371,19.17407,21.92963,27.32963,25.51481,24.05185,22.54815,16.41852,10.17778,22.02222,24.24815,27.45926,28.31111,27.59259,25.96296,24.77407,17.14074,14.78148,22.28889,13.73333,19.80741,23.84445,19.79259,30.21852,15.25926,1.962963,-8.174074,6.051851,14.01111,14.92593,10,25,1,0
