Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-4.807407,12.38889,6.566666,2.525926,11.45185,7.92963,9.251853,4.792593,7.637037,10.88889,9.285185,7.84074,10.37037,10.45926,5.881482,5.203704,10.90741,14.18889,14.94815,20.01111,17.14444,14.01482,13.78519,9.577777,19.0963,22.5963,37.68889,12.58519,20.96296,26.62592,22.27407,17.98889,-16.62963,-8.437037,-2.759259,-12.10741,4.122222,6.855556,-0.3,11.82222,4.559259,0.3666668,1.355556,6.133334,12.90741,-9.988888,11.32593,15.7037,14.75926,21.85926,12.91111,5.951852,19.33333,20.34815,16.53333,23.15185,26.05555,25.60741,27.92963,28.07777,23.95185,38.82962,29.02222,22.01482,1,66,39,0
4.403704,8.45926,6.492592,18.15926,10.85926,4.348148,4.625926,5.548148,9.111111,9.292594,11.50741,12.95926,11.08519,11.90741,10.58148,11.3,10.85926,12.47778,11.74815,12.02222,13.77778,12.52593,10.98889,14.07407,15.96667,14.36667,20.81481,7.492593,8.87037,8.337038,10.5,13.61111,-2.396296,0.5777778,-4.585185,-9.507407,7.333333,10.31481,1.2,-0.1666667,8.048148,5.662963,4.192592,7.537036,-7.762963,-4.718518,11.96296,12.36667,6.581481,7.400001,5.877778,6.27037,7.4,10.65555,15.33333,2.518518,10.9037,10.12222,11.82963,13.63704,8.592592,7.118518,9.27037,7.707407,2,65,39,0
-8.155555,11.00741,1.133333,0.0148148,-2.340741,-3.725927,3.714815,6.325926,3.437037,4.5,5.562963,5.748148,2.092592,9.948149,8.692593,2.225926,8.366667,8.011112,6.085186,4.781482,4.340741,8.65926,7.866666,9.533333,4.703704,3.688889,-4.103704,4.792593,2.488889,0.8296296,3.474074,3.977778,7.033334,-17.59259,-7.144445,-14.81852,4.448148,1.9,-4.222222,-6.811112,1.303703,7.418519,13.05185,3.285185,4.018519,-4.248147,1.148148,5.011111,4.333333,8.925925,6.948148,15.07407,11.10741,27.45556,6.674073,6.407407,4.862963,9.955556,14.03333,17.11852,13.80741,12.37408,4.837037,2.140741,3,69,39,0
-5.714814,3.851851,4.996296,2.2,6.996296,-2.288889,3.122222,6.896296,3.303704,4.288889,6.68889,7.766667,10.77037,9.555555,9.329629,7.851852,9.844445,8.24074,6.548148,6.985185,8.148149,10.0963,12.48148,13.28889,13.08519,8.514814,7.822222,6.755555,8.111111,8.388889,7.033333,6.029629,20.91852,-13.83333,4.288889,-15.55926,3.396297,7.422222,3.603703,7.422222,0.3296294,9.866667,10.03333,8.744445,6.581481,20.65185,2.388889,3.511111,6.703704,9.277778,10.35555,11.05556,16.74444,1.407407,4.585185,20.22593,9.200001,12.43704,15.31852,18.1,14.8963,17.41852,11.5963,9.562963,4,67,39,0
57.57408,-27.24074,-38.38518,-46.77407,-43.03334,-9.240741,-22.82963,-14.96296,-21.76667,-36.8,-40.98519,-32.58889,-37.91852,-42.09629,-43.1963,-27.87778,-39.28519,-38.2963,-35.91481,-38.17778,-36.92223,-40.12222,-26.80741,-43.03703,-37.66667,-39.35556,-44.90741,-50.02963,-48.62963,-41.77037,-37.99259,-34.48518,25.34445,221.6333,85.64074,122.0296,-43.88148,-38.68149,-31.27037,-19.75926,-6.266668,-31.3,-38.66667,-27.51111,-31.43704,-34.93704,-37.43333,-36.84815,-31.11481,-38.07778,-30.68889,-33.54445,-31.57037,-20.57778,-41.05556,-39.27037,-33.67778,-34.22593,-37.64074,-27.83334,-45.58889,-22.71482,-39.38148,-45.61111,5,68,39,1
0.8518518,-9.881481,-3.474074,0.1222223,15.22963,18.79259,-0.1000001,1.27037,6.2,4.248148,-9.274075,-9.525927,-9.981482,-10.18148,-9.618519,-12.7037,-9.103703,-10.8963,-10.9037,-13.29259,-12,-13.34815,-11.58519,-15.16667,-16.27407,-14.3963,-13.42222,-23.83334,-22.34445,-18.85556,-14.63333,-13.46296,13.4037,-22.28519,-17.29259,-7.1,-8.774075,-10.75556,12.63333,1.718518,17.9037,-25.58889,-13.55185,4.740741,-5.170371,3.462963,-5.344444,-14.57037,-2.814815,-10.83333,-5.333333,-8.900002,-8.411111,-5.862963,-2.081481,-12.81111,-16.61482,-17.23333,-18.5,-10.62963,-16.49259,-8.462962,-21.88148,-23.57777,6,62,39,0
-21.4,15.97778,21.98518,30.02222,18.06667,-0.6518519,2.785185,13.7,15.36296,24.96666,37.82222,41.94074,34.8963,34.61481,29.73704,31.35926,39.12963,39.4963,41.87407,42.38889,37.79259,37.54444,26.87037,39.45926,37.9963,39.37038,13.94815,45.01482,43.63333,40.83704,44.01852,46.97778,-17.61852,-67.85555,-50.23333,-60.78519,26.08889,35.2037,20.51481,19.22593,-5.211111,28.49629,30.60371,23.54815,33.30741,30.33333,42.25186,40.09629,46.97778,36.66296,42.02963,36.72593,49.11481,34.68889,47.15186,40.13334,48.24444,54.77036,58.83704,63.11111,66.17407,51.87037,50.67778,48.08519,7,64,39,0
17.62593,37.67037,39.98889,42.8074,36.0037,20.84444,26.51852,31.15926,33.93333,44.61852,53.37037,56.52963,50.74074,51.21481,48.80741,43.81112,55.01111,55.90741,54.88148,53.73333,52.78149,53.67408,50.45926,53.2,53.25926,52.97778,41.3,46.85926,50.24815,50.22593,53.4,54.85186,10.45555,-13.24074,11.12593,-2.433333,44.9074,58.61852,32.57407,28.38519,12.09259,41.11853,41.31482,30.67777,47.24815,33.65926,56,57.51852,54.70371,47.59259,39.77778,41.54815,39.9,35.26297,41.2963,47.78148,51.55185,49.41481,49.54815,45.95926,50.02963,31.41852,47.74815,45.90741,8,70,39,0
13.8963,35.02592,29.18518,35.46297,25.65185,16.1037,25.67408,28.95185,22.92592,29.88518,35.83333,40.53704,33.93333,40.05926,37.48148,38.86296,42.37778,41.09629,39.57037,38.91481,37.1963,45.33333,40.83704,41.64444,41.65555,41.54445,33.14074,34.37037,36.88889,36.15556,36.6037,36.62963,5.507408,-13.08519,2.111111,-0.8999999,35.68519,36.99259,16.10741,18.44074,4.677778,20.03333,27.97777,14.01852,30.44074,28.65185,36.34074,41.35186,34.33333,35.22963,28.28148,32.67037,31.91481,23.92593,20.06667,31.35555,37.13334,37.47778,40.72963,39.1037,39.34444,34.42222,36.64444,35.94815,9,87,39,0
13.25556,-0.337037,-0.1259257,0.4259261,1.981482,-7.27037,7.785185,5.937037,-2.1,-2.614815,-3.351852,-15.1963,-2.377778,2.385185,3.425926,4.599999,1.507407,-0.2185185,-3.977777,-2.070371,1.888889,2.470371,4.392592,6.014814,0.8666669,1.27037,0.4962963,-1.951851,-0.07777762,0.7777776,-2.333333,-7.525926,29.22222,90.16297,34.1963,48.45556,1.155556,2.262964,9.133333,10.89259,7.881481,5.011111,11.2037,3.737037,7.644445,-3.296296,-3.262963,-7.77037,-4.133333,3.940741,8.544444,11.46666,16.57037,13.55555,2.318519,-4.125926,1.640741,8.737038,13.24074,17.23704,14.92592,6.755556,4.511111,0.3481483,10,88,39,0
