Fp1,AF7,AF3,F1,F3,F5,F7,FT7,FC5,FC3,FC1,C1,C3,C5,T7,TP7,CP5,CP3,CP1,P1,P3,P5,P7,P9,PO7,PO3,O1,Iz,Oz,POz,Pz,CPz,Fpz,Fp2,AF8,AF4,AFz,Fz,F2,F4,F6,F8,FT8,FC6,FC4,FC2,FCz,Cz,C2,C4,C6,T8,TP8,CP6,CP4,CP2,P2,P4,P6,P8,P10,PO8,PO4,O2,seg,word_no,Subject,badseg
-7.585185,-4.84074,-5.840741,-0.7851852,-4.566668,-12.57407,-13.07037,-8.47037,-13.48148,-0.8740738,-0.05925931,2.596297,2.503704,-7.874074,-7.892593,-7.37037,-1.418518,2.462963,2.866667,1.207407,3.670371,2.966667,1.062963,-1.233333,9.62963,16.35556,7.574074,3.211111,1.796296,5.096296,12.11111,3.933333,-3.440742,-3.485186,-7.162962,3.844445,-4.87037,1.307407,3.955555,-0.3518517,-8.237037,-7.029629,3.996296,6.755556,9.292593,4.948148,8.392592,6.140741,9.866667,3.625926,6.274074,3.240741,2.692593,7.644444,6.507407,7.862963,10.54815,8.874075,8.044445,2.225926,-1.007407,2.062963,4.281482,-0.7037036,1,96,19,0
11.82222,1.837037,5.451853,9.518518,13.37778,3.788889,-5.937037,14.5,7.188888,6.603704,15.92593,14.48148,14.71111,13.77407,5.888889,11.93704,13.3963,12.95185,17.22222,15.82593,17.88889,14.65556,11.98148,9.725926,22.7963,24.03704,9.170371,9.248149,13.11111,17.64445,12.36296,10.17037,12.82593,5.214814,3.114815,5.803704,9.503704,6,6.059259,4.177778,11.03704,13.15185,6.02963,14.85185,12.57778,13.64444,19.28148,12.87778,14.66296,15.77037,17.55185,17.90741,17.35185,19.15926,15.72222,14.41852,14.15185,14.94815,17.32963,15.10741,10.75926,17.73704,19.48518,13.15926,2,93,19,0
-1.981481,-10.45555,3.507408,7.1,0.5481482,5.177778,1.922223,0.9222221,7.35926,6.177778,5.007408,6.385185,0.418519,5.892593,-8.496295,-0.09259284,5.425926,2.37037,7.325926,13.52222,7.903704,6.137037,5.266666,0.6999999,14.07778,11.6037,5.22963,6.559259,14.28518,16.44444,13.3037,10.21852,-4.933334,4.3,-3.707408,-4.692592,-0.1222226,12.27037,7.859259,0.5037034,3.022222,5.055555,0.6333334,6.774074,6.040741,3.059259,3.614814,8.537036,3.918518,4.725926,3.918519,-2.655555,-6.718519,0.5407406,1.559259,3.396296,9.996297,7.744445,7.155555,3.003704,5.27037,7.151852,25.74815,3.151852,3,99,19,0
-10.46667,-7.403705,-5.044444,-0.6814813,-10.65926,-8.166668,-13.07037,-8.518519,-11.61481,-3.625926,-4.496296,-2.211111,-3.42963,-3.655556,-8.874076,-1.077778,-1.581482,-2.507407,-0.8444446,2.540741,3.933333,2.633333,-1.42963,-3.3,-2.585185,0.2074073,4.907407,-5.77037,8.559258,-1.492593,3.240741,5.725926,-16.79259,-4.803704,-0.4296297,-3.811112,-4.17037,2.407408,-1.403704,-8.592594,-4.277778,-8.533333,-7.896297,-0.8074074,-2.5,0.9962962,-5.411111,-1.155555,2.081481,-2.311111,-0.3777778,-8.181482,-2,-5.299999,-4.111111,1.781481,-6.12963,0.9222225,-0.1740739,-3.025926,-7.077777,3.874074,-4.681481,-2.97037,4,91,19,0
-18.46296,-7.262966,-17.24445,-15.77407,-24.39629,-16.17778,-16.26296,-15.88518,-21.17778,-17.49259,-16.2,-14.72222,-19.40741,-10.98889,-15.38518,-10.68889,-9.025925,-12.02222,-8.351852,-7.655555,-2.433333,-0.05555557,-1.574074,-4.496296,-5.025925,7.877777,-0.02592592,-13.0963,-5.12963,1.5,-5.740741,-7.681482,-14.12592,-22.15926,-32.45926,-32.93704,-16.68518,-12.78889,-14.05185,-25.63704,-30.38148,-23.15556,-20.56667,-32.77037,-26.13704,-20.7963,-19.86667,-9.218518,-14.02963,-17.28518,-22.95926,-27.64815,-19.65185,-18.46296,-17.6963,-7.277778,-2.651852,-9.151852,-5.718519,-11.13333,-14.58518,-2.377778,5.592592,-6.774075,5,95,19,0
15.75556,4.755555,6.096296,1.62963,6.122222,0.08888891,-13.65926,1.944444,2.725926,3.437037,5.829629,11.17037,11.58889,10.16667,19.37778,1.685185,5.244444,10.45185,8.348148,8.529631,1.851852,3.740741,2.122222,1.381481,2.940741,8.348147,-1.707408,4.425927,-1.085185,2.825926,8.796296,9.451852,20.07778,31.13333,15.45926,12.58519,7.944444,8.059259,14.15556,11.21482,-3.844445,11.08889,10.18148,16.74074,10.05926,9.670371,11.14815,15.14445,8.72963,10.77778,14.10741,20.66667,10.04074,14.33704,11.17778,12.36296,9.077779,16.16667,11.80741,10.71852,7.322222,4.785184,6.244444,4.381481,6,94,19,0
28.21482,13.82963,3.903703,1.555555,2.366667,4.611111,0.1518516,4.340741,-4.27037,1.066667,0.5074076,-0.2888891,-1.462963,2.185186,-6.933334,-2.592592,-1.811111,-0.8555557,-0.7666664,-6.355556,-5.862963,-3.062963,-6.959259,-7.974074,-15.15185,-11.1963,-17.58889,-6.300001,-19.4,-11.91111,-4.155555,-2.081481,13.14074,10.80371,16.99259,6.874073,1.144444,0.1518521,-0.4925927,1.037037,12.28889,3.011111,13.44444,-1.581481,5.544445,3.233333,2.866667,-1.388889,6.318519,6.266666,5.918518,0.4629629,-6.359258,-0.4296296,2.27037,1.466666,-0.6592594,-3.474074,-3.42963,-4.344444,-5.22963,-17.87037,-8.777778,-13.34445,7,56,19,0
-11.86667,-20.24815,-13.82593,-18.43704,-18.55185,-14.0963,-5.118519,-8.822222,-14.37037,-17.82963,-21.97407,-21.74445,-18.61482,-23.58889,-14.2963,-4.448148,-16.44444,-19.95926,-19.75926,-23.88519,-17.5037,-12.77037,-5.851852,-3.903704,-3.744445,-13.46296,-9.470371,0.02222233,-4.840741,-12.05185,-10.46296,-20.28889,-8.951852,-21.35185,-20.82222,-14.33334,-15.80741,-13.08518,-17.71852,-10.43704,-7.118518,-5.666667,-9.918517,-12.46296,-12.47407,-22.97778,-21.79259,-22.82222,-20.8037,-9.751851,-6.766667,-10.07407,-7.729629,-2.255555,-11.36296,-16.17778,-17.71111,-4.75926,-5.322223,-3.429629,0.7148149,-8.507408,2.333333,3.677778,8,60,19,0
-10.63704,1.466667,-1.807408,3.518518,-4.222222,-4.781482,0.6629629,-3.537037,-7.118519,-2.096296,2.851851,-1.82963,-8.01852,-12.77407,-10.18148,-0.5185186,-8.596296,-1.72963,-0.01481469,5.877779,1.211111,1.396296,7.411111,8.555556,2.359259,1.422222,10.06667,-0.3888889,5.140741,14.88519,4.659259,2.785185,-10.26296,-16.75185,1.792593,-4.137037,-7.170371,0.6000001,-14.94444,1.074074,-1.27037,-11.05185,-20.47037,-7.877778,-6.3,-0.151852,4.862964,0.6407407,-2.851851,-6.992592,-9.12963,-10.86296,-9.974074,-2.055556,-2.040741,6.559259,3.307407,2.525926,0.8851852,-4.677778,-8.711111,3.481482,6.603703,4.911111,9,51,19,0
15.4963,3.848149,19.58889,23.25555,19.88519,9.644444,13.95556,9.366668,3.448148,21.24815,28.01111,27.88519,22.30741,17.43704,11.17407,9.311111,19.47778,21.94444,26.4037,27.02222,23.57407,17.78889,14.07037,9.459258,14.72593,21.83333,15.35185,20.43333,14.43333,32.32222,28.66666,38.23703,16.66296,10.85926,9.281481,25.12222,23.41852,27.10741,26.56667,18.93703,23.17036,28.56297,12.15926,16.41481,24.95556,29.04444,29.58518,33.73703,30.77037,24.04444,21.66667,12,15.53333,13.66667,28.06667,30.82592,32.55185,32.32592,21.72593,12.90741,12.21111,21.09259,12.28148,19.04815,10,57,19,0
